,date,DOHOL,THYAO
634,2020-01-17 16:45:28.038000040,-1.0,0.0
635,2020-01-17 16:46:14.917000010,1.0,-1.0
636,2020-01-17 17:14:11.568000010,1.0,1.0
637,2020-01-17 17:15:44.772000010,-1.0,1.0
638,2020-01-17 17:19:18.350000060,1.0,0.0
639,2020-01-17 17:19:24.913000050,-1.0,1.0
640,2020-01-17 17:25:07.305000010,1.0,-1.0
641,2020-01-17 17:30:53.252000030,-1.0,1.0
642,2020-01-20 10:14:46.270000080,1.0,-1.0
643,2020-01-20 10:15:57.319000090,-1.0,-1.0
644,2020-01-20 10:17:50.088000020,1.0,-1.0
645,2020-01-20 10:18:07.816000040,-1.0,-1.0
646,2020-01-20 10:21:47.137000020,1.0,-1.0
647,2020-01-20 10:26:09.485000050,-1.0,-1.0
648,2020-01-20 10:29:03.205000010,1.0,0.0
649,2020-01-20 10:29:16.082000010,-1.0,1.0
650,2020-01-20 10:36:46.035000090,1.0,0.0
651,2020-01-20 10:37:10.063000080,-1.0,1.0
652,2020-01-20 10:44:39.628000010,1.0,0.0
653,2020-01-20 10:44:48.089000010,-1.0,1.0
654,2020-01-20 10:46:03.521000010,1.0,1.0
655,2020-01-20 10:54:01.291000030,-1.0,-1.0
656,2020-01-20 11:16:17.115000010,-1.0,1.0
657,2020-01-20 11:31:54.435000030,1.0,1.0
658,2020-01-20 11:48:12.330000070,1.0,0.0
659,2020-01-20 11:48:22.755000050,-1.0,0.0
660,2020-01-20 11:48:26.406000050,1.0,-1.0
661,2020-01-20 11:50:45.556000050,1.0,0.0
662,2020-01-20 11:50:48.259000010,-1.0,0.0
663,2020-01-20 11:51:38.608000010,1.0,0.0
664,2020-01-20 11:51:40.973000040,-1.0,1.0
665,2020-01-20 12:28:01.429000020,-1.0,1.0
666,2020-01-20 12:32:29.536000050,1.0,-1.0
667,2020-01-20 15:34:22.655000020,-1.0,1.0
668,2020-01-21 10:15:09.864000040,1.0,-1.0
669,2020-01-21 10:15:20.754000060,-1.0,1.0
670,2020-01-21 10:19:21.536000110,1.0,1.0
671,2020-01-21 10:26:35.312000010,-1.0,-1.0
672,2020-01-21 10:39:53.285000020,1.0,1.0
673,2020-01-21 11:02:04.252000040,-1.0,1.0
674,2020-01-21 11:03:08.424000030,1.0,1.0
675,2020-01-21 11:03:11.358000010,-1.0,0.0
676,2020-01-21 11:03:14.493000010,1.0,1.0
677,2020-01-21 12:03:44.424000020,-1.0,-1.0
678,2020-01-21 12:13:01.211000140,1.0,1.0
679,2020-01-21 12:57:07.004000020,1.0,0.0
680,2020-01-21 12:57:55.423000020,1.0,0.0
681,2020-01-21 12:59:07.873000020,1.0,0.0
682,2020-01-21 13:03:20.617000010,-1.0,0.0
683,2020-01-21 13:03:55.827000030,1.0,-1.0
684,2020-01-21 13:09:10.671000010,-1.0,-1.0
685,2020-01-21 13:12:47.525000030,1.0,1.0
686,2020-01-21 13:12:53.984000010,-1.0,-1.0
687,2020-01-21 13:13:20.169000040,1.0,0.0
688,2020-01-21 13:13:42.032000020,-1.0,0.0
689,2020-01-21 13:14:46.580000010,1.0,0.0
690,2020-01-21 13:15:46.051000010,-1.0,1.0
691,2020-01-21 13:26:39.074000030,1.0,1.0
692,2020-01-21 13:39:33.739000030,1.0,0.0
693,2020-01-21 13:39:49.808000030,-1.0,-1.0
694,2020-01-21 14:27:59.487000010,-1.0,-1.0
695,2020-01-21 14:37:14.562000020,1.0,1.0
696,2020-01-21 14:39:43.163000050,-1.0,0.0
697,2020-01-21 14:39:51.345000100,1.0,1.0
698,2020-01-21 14:53:01.129000020,-1.0,-1.0
699,2020-01-21 14:53:37.378000010,1.0,1.0
700,2020-01-21 15:05:29.057000020,1.0,0.0
701,2020-01-21 15:06:22.481000020,-1.0,0.0
702,2020-01-21 15:06:26.647000040,1.0,-1.0
703,2020-01-21 15:11:38.243000020,1.0,0.0
704,2020-01-21 15:11:39.933000010,-1.0,1.0
705,2020-01-21 15:50:01.858000030,-1.0,0.0
706,2020-01-21 15:50:50.173000010,1.0,0.0
707,2020-01-21 15:51:13.548000010,-1.0,0.0
708,2020-01-21 15:51:13.570000100,1.0,-1.0
709,2020-01-22 10:14:57.367000050,-1.0,1.0
710,2020-01-22 10:16:17.188000010,1.0,1.0
711,2020-01-22 10:16:31.672000020,-1.0,-1.0
712,2020-01-22 10:16:38.242000030,1.0,1.0
713,2020-01-22 10:30:41.348000110,-1.0,-1.0
714,2020-01-22 10:58:45.935000060,-1.0,1.0
715,2020-01-22 10:59:54.482000020,1.0,0.0
716,2020-01-22 11:00:15.759000020,-1.0,0.0
717,2020-01-22 11:00:19.614000040,1.0,-1.0
718,2020-01-22 11:02:15.376000090,-1.0,1.0
719,2020-01-22 11:03:13.517000090,1.0,-1.0
720,2020-01-22 11:06:17.701000060,-1.0,1.0
721,2020-01-22 11:38:18.245000090,-1.0,-1.0
722,2020-01-22 11:39:14.342000210,1.0,1.0
723,2020-01-22 12:02:02.802000050,-1.0,1.0
724,2020-01-22 12:02:17.292000030,1.0,1.0
725,2020-01-22 12:02:38.499000090,-1.0,1.0
726,2020-01-22 12:03:02.623000010,1.0,-1.0
727,2020-01-22 12:05:00.650000010,-1.0,-1.0
728,2020-01-22 12:07:34.116000030,1.0,1.0
729,2020-01-22 16:30:40.591000010,-1.0,1.0
730,2020-01-22 16:32:08.165000030,1.0,1.0
731,2020-01-22 16:46:41.631000040,-1.0,1.0
732,2020-01-22 16:47:04.439000020,1.0,0.0
733,2020-01-22 16:47:10.031000040,-1.0,1.0
734,2020-01-22 17:03:03.793000010,1.0,1.0
735,2020-01-22 17:05:39.818000060,-1.0,0.0
736,2020-01-22 17:05:45.669000010,1.0,1.0
737,2020-01-22 17:25:26.430000020,1.0,-1.0
738,2020-01-22 17:25:32.618000020,-1.0,1.0
739,2020-01-22 17:25:35.751000060,1.0,-1.0
740,2020-01-22 17:31:28.458000020,-1.0,1.0
741,2020-01-22 17:32:18.634000040,1.0,-1.0
742,2020-01-22 17:55:16.448000130,-1.0,-1.0
743,2020-01-22 17:55:26.775000040,1.0,0.0
744,2020-01-22 17:55:32.498000040,-1.0,-1.0
745,2020-01-23 10:16:41.223000010,1.0,0.0
746,2020-01-23 10:16:43.454000100,1.0,-1.0
747,2020-01-23 10:55:25.013000010,-1.0,-1.0
748,2020-01-23 11:00:33.440000040,-1.0,1.0
749,2020-01-23 11:00:48.415000020,1.0,1.0
750,2020-01-23 11:07:25.617000020,1.0,-1.0
751,2020-01-23 11:38:16.489000100,-1.0,0.0
752,2020-01-23 11:38:17.403000030,1.0,-1.0
753,2020-01-23 11:38:26.830000010,-1.0,-1.0
754,2020-01-23 11:38:31.993000050,1.0,0.0
755,2020-01-23 11:38:39.109000030,-1.0,-1.0
756,2020-01-23 11:38:56.717000010,-1.0,-1.0
757,2020-01-23 11:39:00.498000170,1.0,1.0
758,2020-01-23 11:39:17.277000040,1.0,1.0
759,2020-01-23 14:08:46.501000030,1.0,-1.0
760,2020-01-23 14:12:30.258000070,-1.0,0.0
761,2020-01-23 14:12:39.147000040,1.0,-1.0
762,2020-01-23 14:29:44.075000020,-1.0,1.0
763,2020-01-23 15:24:08.028000070,1.0,-1.0
764,2020-01-23 15:26:46.974000010,-1.0,1.0
765,2020-01-23 15:27:00.430000020,1.0,-1.0
766,2020-01-23 15:30:30.687000010,-1.0,0.0
767,2020-01-23 15:30:41.112000010,1.0,-1.0
768,2020-01-23 15:31:07.364000030,-1.0,1.0
769,2020-01-23 15:32:08.001000150,1.0,1.0
770,2020-01-23 15:37:15.567000030,1.0,0.0
771,2020-01-23 15:37:26.597000080,-1.0,0.0
772,2020-01-23 15:37:30.842000030,1.0,0.0
773,2020-01-23 15:38:29.479000010,1.0,1.0
774,2020-01-23 15:38:47.862000020,-1.0,0.0
775,2020-01-23 15:38:54.614000010,1.0,-1.0
776,2020-01-23 15:39:25.763000020,-1.0,-1.0
777,2020-01-23 15:49:13.210000090,-1.0,-1.0
778,2020-01-23 16:05:16.443000020,-1.0,-1.0
779,2020-01-23 16:08:02.410000100,-1.0,-1.0
780,2020-01-23 16:09:08.217000160,1.0,0.0
781,2020-01-23 16:09:08.321000020,-1.0,0.0
782,2020-01-23 16:09:12.628000030,1.0,1.0
783,2020-01-24 10:08:06.183000120,-1.0,0.0
784,2020-01-24 10:08:10.148000000,-1.0,-1.0
785,2020-01-24 10:29:10.572000030,-1.0,0.0
786,2020-01-24 10:30:02.784000020,1.0,-1.0
787,2020-01-24 10:45:05.526000010,-1.0,-1.0
788,2020-01-24 10:45:11.402000030,1.0,-1.0
789,2020-01-24 10:49:12.557000050,-1.0,-1.0
790,2020-01-24 10:51:58.566000010,1.0,1.0
791,2020-01-24 11:09:25.482000120,-1.0,0.0
792,2020-01-24 11:09:32.924000080,-1.0,0.0
793,2020-01-24 11:09:33.464000080,1.0,-1.0
794,2020-01-24 11:10:50.776000010,-1.0,0.0
795,2020-01-24 11:10:56.453000040,1.0,1.0
796,2020-01-24 11:16:38.472000020,-1.0,0.0
797,2020-01-24 11:16:38.671000060,1.0,0.0
798,2020-01-24 11:16:58.392000030,1.0,-1.0
799,2020-01-24 11:19:04.961000110,-1.0,0.0
800,2020-01-24 11:19:06.901000150,-1.0,-1.0
801,2020-01-24 11:20:29.056000030,1.0,0.0
802,2020-01-24 11:20:29.664000020,-1.0,0.0
803,2020-01-24 11:20:34.936000010,1.0,0.0
804,2020-01-24 11:20:37.280000080,-1.0,0.0
805,2020-01-24 11:20:40.594000240,1.0,-1.0
806,2020-01-24 11:20:56.813000010,-1.0,-1.0
807,2020-01-24 11:34:39.040000060,-1.0,-1.0
808,2020-01-24 11:39:55.068000020,1.0,1.0
809,2020-01-24 12:05:42.231000010,-1.0,1.0
810,2020-01-24 12:50:45.206000020,-1.0,1.0
811,2020-01-24 12:54:03.289000060,1.0,1.0
812,2020-01-24 12:56:51.979000100,1.0,1.0
813,2020-01-24 13:02:22.471000090,-1.0,1.0
814,2020-01-24 13:06:44.892000030,1.0,1.0
815,2020-01-24 13:09:18.171000090,1.0,-1.0
816,2020-01-24 13:11:30.017000040,-1.0,0.0
817,2020-01-24 13:11:54.786000030,1.0,-1.0
818,2020-01-24 14:07:11.242000010,-1.0,0.0
819,2020-01-24 14:07:15.704000080,1.0,-1.0
820,2020-01-24 14:52:30.167000060,-1.0,1.0
821,2020-01-24 14:53:32.502000010,1.0,-1.0
822,2020-01-24 14:57:23.261000010,-1.0,-1.0
823,2020-01-24 15:23:54.104000030,-1.0,1.0
824,2020-01-24 15:26:25.619000110,-1.0,0.0
825,2020-01-24 15:26:56.568000080,1.0,-1.0
826,2020-01-24 16:12:30.192000020,1.0,-1.0
827,2020-01-24 16:38:37.739000010,-1.0,0.0
828,2020-01-24 16:38:59.364000050,1.0,0.0
829,2020-01-24 16:39:00.899000000,1.0,1.0
830,2020-01-24 17:06:59.617000010,1.0,-1.0
831,2020-01-24 17:18:13.829000060,1.0,1.0
832,2020-01-24 17:19:30.536000000,1.0,0.0
833,2020-01-24 17:19:30.651000100,-1.0,0.0
834,2020-01-24 17:19:30.748000010,1.0,0.0
835,2020-01-24 17:19:32.280000330,-1.0,0.0
836,2020-01-24 17:19:38.264000010,1.0,0.0
837,2020-01-24 17:19:39.383000000,1.0,0.0
838,2020-01-24 17:19:41.212000110,-1.0,0.0
839,2020-01-24 17:19:52.592000010,1.0,1.0
840,2020-01-24 17:21:29.007000340,-1.0,-1.0
841,2020-01-24 17:24:31.182000010,1.0,0.0
842,2020-01-24 17:25:22.504000030,1.0,1.0
843,2020-01-24 17:25:30.124000020,1.0,0.0
844,2020-01-24 17:25:32.866000010,-1.0,1.0
845,2020-01-24 17:27:28.156000050,1.0,0.0
846,2020-01-24 17:27:28.362000060,-1.0,1.0
847,2020-01-24 17:40:55.605000180,1.0,-1.0
848,2020-01-24 17:44:27.282000040,1.0,-1.0
849,2020-01-24 17:46:34.749000020,1.0,1.0
850,2020-01-24 17:53:54.485000090,-1.0,1.0
851,2020-01-24 17:56:55.288000100,1.0,0.0
852,2020-01-24 17:56:57.333000000,-1.0,0.0
853,2020-01-24 17:56:57.434000070,1.0,-1.0
854,2020-01-24 17:57:50.107000070,-1.0,0.0
855,2020-01-24 17:57:53.605000030,1.0,1.0
856,2020-01-27 10:00:10.230000250,1.0,0.0
857,2020-01-27 10:00:11.150000090,-1.0,0.0
858,2020-01-27 10:00:12.775000000,1.0,0.0
859,2020-01-27 10:00:13.083000330,-1.0,0.0
860,2020-01-27 10:00:14.699000010,1.0,1.0
861,2020-01-27 10:00:36.789000030,1.0,1.0
862,2020-01-27 10:03:38.394000240,1.0,1.0
863,2020-01-27 10:11:55.204000140,1.0,1.0
864,2020-01-27 10:14:14.013000100,1.0,1.0
865,2020-01-27 10:15:08.841000040,1.0,0.0
866,2020-01-27 10:15:10.156000010,-1.0,0.0
867,2020-01-27 10:15:12.586000220,1.0,-1.0
868,2020-01-27 10:16:38.392000040,1.0,0.0
869,2020-01-27 10:16:39.708000050,-1.0,0.0
870,2020-01-27 10:16:41.026000120,1.0,0.0
871,2020-01-27 10:16:48.514000040,-1.0,-1.0
872,2020-01-27 10:17:02.582000060,1.0,0.0
873,2020-01-27 10:17:03.190000010,-1.0,-1.0
874,2020-01-27 10:27:09.937000100,-1.0,1.0
875,2020-01-27 10:50:59.578000040,1.0,1.0
876,2020-01-27 11:11:13.735000020,-1.0,1.0
877,2020-01-27 11:39:52.707000050,-1.0,1.0
878,2020-01-27 11:58:14.955000010,1.0,-1.0
879,2020-01-27 12:01:27.480000010,-1.0,-1.0
880,2020-01-27 12:59:12.326000010,1.0,-1.0
881,2020-01-27 13:41:45.503000020,-1.0,0.0
882,2020-01-27 13:42:10.982000030,1.0,0.0
883,2020-01-27 13:42:21.590000010,-1.0,-1.0
884,2020-01-27 13:57:19.932000040,1.0,0.0
885,2020-01-27 13:58:43.181000010,-1.0,0.0
886,2020-01-27 13:58:47.206000030,1.0,0.0
887,2020-01-27 13:58:55.313000010,1.0,0.0
888,2020-01-27 13:59:31.037000050,-1.0,0.0
889,2020-01-27 13:59:36.085000010,1.0,0.0
890,2020-01-27 13:59:43.665000000,1.0,1.0
891,2020-01-27 15:07:18.627000040,1.0,0.0
892,2020-01-27 15:08:47.321000010,1.0,1.0
893,2020-01-27 15:09:10.468000030,1.0,-1.0
894,2020-01-27 15:09:16.728000010,-1.0,1.0
895,2020-01-27 15:25:59.567000020,-1.0,-1.0
896,2020-01-27 15:41:56.400000040,-1.0,-1.0
897,2020-01-27 16:00:38.201000020,1.0,1.0
898,2020-01-27 16:44:01.453000010,-1.0,-1.0
899,2020-01-27 16:54:40.698000030,1.0,-1.0
900,2020-01-27 17:02:39.059000050,-1.0,-1.0
901,2020-01-27 17:06:28.479000070,-1.0,-1.0
902,2020-01-27 17:16:23.972000020,-1.0,1.0
903,2020-01-27 17:21:15.805000010,-1.0,1.0
904,2020-01-27 17:21:23.251000000,1.0,0.0
905,2020-01-27 17:21:27.330000040,-1.0,1.0
906,2020-01-27 17:26:45.781000010,1.0,-1.0
907,2020-01-27 17:28:27.692000040,-1.0,0.0
908,2020-01-27 17:28:36.634000020,1.0,0.0
909,2020-01-27 17:28:37.551000010,-1.0,-1.0
910,2020-01-27 17:28:52.756000100,1.0,1.0
911,2020-01-27 17:28:53.164000070,1.0,-1.0
912,2020-01-27 17:41:39.306000040,1.0,0.0
913,2020-01-27 17:41:40.427000050,-1.0,0.0
914,2020-01-27 17:41:40.941000070,1.0,0.0
915,2020-01-27 17:41:42.466000230,-1.0,1.0
916,2020-01-27 17:44:35.919000060,1.0,0.0
917,2020-01-27 17:44:37.458000030,-1.0,1.0
918,2020-01-27 17:45:09.416000000,1.0,0.0
919,2020-01-27 17:45:10.633000070,-1.0,0.0
920,2020-01-27 17:45:11.041000000,1.0,-1.0
921,2020-01-27 17:45:42.799000010,-1.0,-1.0
922,2020-01-27 17:57:20.214000020,-1.0,-1.0
923,2020-01-28 10:00:04.886000420,1.0,-1.0
924,2020-01-28 10:00:05.605000120,-1.0,0.0
925,2020-01-28 10:00:06.744000140,1.0,1.0
926,2020-01-28 10:00:09.229000100,-1.0,-1.0
927,2020-01-28 10:00:21.355000110,-1.0,0.0
928,2020-01-28 10:00:29.091000030,1.0,0.0
929,2020-01-28 10:00:29.806000000,-1.0,1.0
930,2020-01-28 10:01:37.573000070,-1.0,-1.0
931,2020-01-28 10:05:32.190000010,1.0,-1.0
932,2020-01-28 10:12:14.556000120,-1.0,1.0
933,2020-01-28 10:39:46.227000060,-1.0,-1.0
934,2020-01-28 10:46:03.648000020,1.0,1.0
935,2020-01-28 11:02:42.044000010,-1.0,-1.0
936,2020-01-28 11:05:14.652000220,-1.0,-1.0
937,2020-01-28 11:09:15.138000020,1.0,-1.0
938,2020-01-28 11:09:18.283000010,-1.0,0.0
939,2020-01-28 11:09:19.298000100,1.0,0.0
940,2020-01-28 11:09:21.629000070,1.0,-1.0
941,2020-01-28 11:16:06.228000060,-1.0,1.0
942,2020-01-28 11:21:03.955000010,1.0,-1.0
943,2020-01-28 11:21:08.353000180,-1.0,-1.0
944,2020-01-28 11:23:17.616000070,-1.0,1.0
945,2020-01-28 11:23:27.434000050,1.0,0.0
946,2020-01-28 11:23:30.804000020,-1.0,0.0
947,2020-01-28 11:23:34.061000000,1.0,-1.0
948,2020-01-28 11:24:40.708000110,-1.0,-1.0
949,2020-01-28 11:34:51.590000130,1.0,-1.0
950,2020-01-28 11:37:50.855000020,-1.0,0.0
951,2020-01-28 11:37:51.059000090,1.0,1.0
952,2020-01-28 11:46:46.046000020,1.0,0.0
953,2020-01-28 11:46:55.639000080,1.0,1.0
954,2020-01-28 11:49:10.873000050,-1.0,0.0
955,2020-01-28 11:49:12.290000010,1.0,1.0
956,2020-01-28 11:51:22.555000060,1.0,-1.0
957,2020-01-28 11:52:23.438000030,1.0,0.0
958,2020-01-28 11:52:24.396000050,-1.0,0.0
959,2020-01-28 11:52:24.523000010,1.0,0.0
960,2020-01-28 11:52:25.657000000,1.0,0.0
961,2020-01-28 11:53:44.326000020,1.0,0.0
962,2020-01-28 11:53:51.089000040,-1.0,-1.0
963,2020-01-28 12:01:21.057000370,-1.0,-1.0
964,2020-01-28 12:02:15.419000060,1.0,1.0
965,2020-01-28 12:03:48.505000020,-1.0,-1.0
966,2020-01-28 12:04:07.810000020,1.0,1.0
967,2020-01-28 12:04:42.299000090,-1.0,-1.0
968,2020-01-28 12:04:55.234000030,1.0,0.0
969,2020-01-28 12:04:59.279000070,-1.0,0.0
970,2020-01-28 12:04:59.999000060,1.0,0.0
971,2020-01-28 12:05:14.972000100,-1.0,1.0
972,2020-01-28 12:06:57.107000020,1.0,-1.0
973,2020-01-28 14:05:03.482000010,-1.0,1.0
974,2020-01-28 14:30:51.555000020,1.0,1.0
975,2020-01-28 14:35:30.928000010,-1.0,0.0
976,2020-01-28 14:35:43.085000010,1.0,1.0
977,2020-01-28 14:42:02.465000110,1.0,1.0
978,2020-01-28 14:43:03.166000060,1.0,-1.0
979,2020-01-28 14:43:05.685000000,1.0,1.0
980,2020-01-28 15:59:42.338000020,-1.0,1.0
981,2020-01-28 16:26:39.952000030,-1.0,-1.0
982,2020-01-28 16:27:02.503000010,1.0,1.0
983,2020-01-28 16:28:01.989000010,-1.0,0.0
984,2020-01-28 16:28:08.263000010,1.0,0.0
985,2020-01-28 16:28:09.379000020,-1.0,0.0
986,2020-01-28 16:28:13.318000010,1.0,0.0
987,2020-01-28 16:28:39.084000110,-1.0,0.0
988,2020-01-28 16:29:23.143000200,1.0,0.0
989,2020-01-28 16:29:26.384000020,-1.0,0.0
990,2020-01-28 16:29:29.135000050,-1.0,-1.0
991,2020-01-28 16:29:52.808000240,1.0,-1.0
992,2020-01-28 16:30:57.246000000,1.0,-1.0
993,2020-01-28 16:35:27.381000020,-1.0,1.0
994,2020-01-28 16:52:02.449000050,-1.0,1.0
995,2020-01-28 17:36:55.591000060,-1.0,-1.0
996,2020-01-28 17:37:53.526000050,1.0,-1.0
997,2020-01-28 17:37:57.484000000,1.0,0.0
998,2020-01-28 17:38:10.446000040,-1.0,-1.0
999,2020-01-28 17:54:19.321000090,1.0,1.0
1000,2020-01-28 17:54:50.192000070,-1.0,-1.0
1001,2020-01-28 17:57:26.234000090,1.0,0.0
1002,2020-01-28 17:57:28.148000000,-1.0,1.0
1003,2020-01-28 18:05:22.534000690,-1.0,1.0
1004,2020-01-29 10:06:10.371000170,-1.0,-1.0
1005,2020-01-29 11:12:40.711000110,1.0,0.0
1006,2020-01-29 11:12:41.316000000,1.0,0.0
1007,2020-01-29 11:12:45.156000020,-1.0,0.0
1008,2020-01-29 11:12:56.997000040,1.0,0.0
1009,2020-01-29 11:12:59.728000010,1.0,0.0
1010,2020-01-29 11:13:02.058000010,-1.0,0.0
1011,2020-01-29 11:13:03.982000020,1.0,-1.0
1012,2020-01-29 11:13:11.253000010,-1.0,1.0
1013,2020-01-29 11:29:35.410000010,1.0,0.0
1014,2020-01-29 11:30:41.647000020,-1.0,-1.0
1015,2020-01-29 11:30:57.479000060,1.0,0.0
1016,2020-01-29 11:31:04.690000020,-1.0,0.0
1017,2020-01-29 11:31:08.951000020,1.0,0.0
1018,2020-01-29 11:31:12.707000090,-1.0,-1.0
1019,2020-01-29 11:31:28.152000020,1.0,-1.0
1020,2020-01-29 11:39:34.738000010,1.0,0.0
1021,2020-01-29 11:39:44.106000040,-1.0,-1.0
1022,2020-01-29 11:41:06.697000030,1.0,0.0
1023,2020-01-29 11:41:07.870000100,-1.0,1.0
1024,2020-01-29 11:51:34.867000080,1.0,-1.0
1025,2020-01-29 11:51:53.532000000,-1.0,0.0
1026,2020-01-29 11:52:06.106000020,1.0,0.0
1027,2020-01-29 11:52:19.552000000,1.0,0.0
1028,2020-01-29 11:52:25.646000030,-1.0,0.0
1029,2020-01-29 11:53:16.700000010,1.0,0.0
1030,2020-01-29 11:53:19.730000000,-1.0,1.0
1031,2020-01-29 12:14:30.179000010,1.0,0.0
1032,2020-01-29 12:14:34.623000030,-1.0,-1.0
1033,2020-01-29 12:52:42.015000010,1.0,0.0
1034,2020-01-29 12:52:42.320000020,-1.0,0.0
1035,2020-01-29 12:53:06.435000030,1.0,0.0
1036,2020-01-29 12:53:10.816000020,-1.0,-1.0
1037,2020-01-29 13:01:45.034000060,-1.0,-1.0
1038,2020-01-29 13:10:02.894000020,1.0,1.0
1039,2020-01-29 14:35:23.205000050,-1.0,0.0
1040,2020-01-29 14:35:25.844000040,1.0,-1.0
1041,2020-01-29 14:55:56.253000010,-1.0,-1.0
1042,2020-01-29 15:03:21.752000020,-1.0,0.0
1043,2020-01-29 15:03:23.072000070,-1.0,0.0
1044,2020-01-29 15:03:36.842000020,1.0,0.0
1045,2020-01-29 15:03:37.149000020,-1.0,1.0
1046,2020-01-29 17:37:30.326000030,-1.0,-1.0
1047,2020-01-29 17:39:14.121000050,-1.0,1.0
1048,2020-01-30 10:00:02.914000020,1.0,1.0
1049,2020-01-30 10:00:21.534000020,-1.0,0.0
1050,2020-01-30 10:00:22.644000100,1.0,1.0
1051,2020-01-30 10:00:30.042000050,-1.0,-1.0
1052,2020-01-30 10:11:53.347000090,1.0,0.0
1053,2020-01-30 10:11:53.446000010,-1.0,-1.0
1054,2020-01-30 10:12:10.836000000,-1.0,0.0
1055,2020-01-30 10:12:10.941000070,1.0,-1.0
1056,2020-01-30 10:14:24.132000020,-1.0,0.0
1057,2020-01-30 10:14:28.887000010,1.0,-1.0
1058,2020-01-30 10:14:50.547000030,-1.0,1.0
1059,2020-01-30 10:15:04.607000050,1.0,-1.0
1060,2020-01-30 10:42:06.009000010,-1.0,-1.0
1061,2020-01-30 11:09:35.577000050,-1.0,1.0
1062,2020-01-30 11:13:36.658000020,1.0,0.0
1063,2020-01-30 11:13:37.167000020,-1.0,0.0
1064,2020-01-30 11:13:58.185000010,1.0,-1.0
1065,2020-01-30 11:27:29.755000040,1.0,0.0
1066,2020-01-30 11:27:33.714000050,-1.0,1.0
1067,2020-01-30 11:29:03.080000030,1.0,0.0
1068,2020-01-30 11:29:03.687000050,-1.0,-1.0
1069,2020-01-30 12:06:01.237000020,1.0,0.0
1070,2020-01-30 12:06:02.133000010,-1.0,0.0
1071,2020-01-30 12:06:02.235000020,1.0,0.0
1072,2020-01-30 12:06:10.556000010,-1.0,0.0
1073,2020-01-30 12:06:11.164000030,1.0,0.0
1074,2020-01-30 12:06:11.266000010,-1.0,0.0
1075,2020-01-30 12:06:19.565000000,-1.0,-1.0
1076,2020-01-30 12:20:32.523000020,1.0,-1.0
1077,2020-01-30 12:23:57.854000010,-1.0,0.0
1078,2020-01-30 12:24:00.481000040,-1.0,1.0
1079,2020-01-30 12:34:38.851000010,1.0,0.0
1080,2020-01-30 12:34:39.054000010,-1.0,0.0
1081,2020-01-30 12:34:43.204000050,1.0,1.0
1082,2020-01-30 12:52:42.677000080,1.0,-1.0
1083,2020-01-30 12:54:17.480000040,-1.0,-1.0
1084,2020-01-30 14:07:18.608000070,-1.0,0.0
1085,2020-01-30 14:07:25.187000000,-1.0,1.0
1086,2020-01-30 14:37:08.431000030,-1.0,-1.0
1087,2020-01-30 15:03:45.909000090,1.0,0.0
1088,2020-01-30 15:03:46.115000020,-1.0,0.0
1089,2020-01-30 15:03:46.216000010,1.0,0.0
1090,2020-01-30 15:03:49.132000020,1.0,0.0
1091,2020-01-30 15:03:49.537000020,-1.0,0.0
1092,2020-01-30 15:03:49.638000020,1.0,0.0
1093,2020-01-30 15:03:49.739000020,-1.0,0.0
1094,2020-01-30 15:03:49.840000020,1.0,0.0
1095,2020-01-30 15:03:49.850000020,-1.0,0.0
1096,2020-01-30 15:03:50.042000010,1.0,1.0
1097,2020-01-30 15:54:57.177000030,-1.0,-1.0
1098,2020-01-30 15:57:28.630000020,1.0,0.0
1099,2020-01-30 15:57:29.136000030,-1.0,0.0
1100,2020-01-30 15:57:36.234000020,-1.0,1.0
1101,2020-01-30 17:37:46.793000080,1.0,0.0
1102,2020-01-30 17:37:47.214000040,-1.0,0.0
1103,2020-01-30 17:37:47.316000020,1.0,0.0
1104,2020-01-30 17:37:53.727000010,-1.0,0.0
1105,2020-01-30 17:37:53.829000000,1.0,-1.0
1106,2020-01-30 17:38:04.795000020,-1.0,0.0
1107,2020-01-30 17:38:04.917000050,1.0,0.0
1108,2020-01-30 17:38:15.183000020,-1.0,0.0
1109,2020-01-30 17:38:19.041000020,1.0,0.0
1110,2020-01-30 17:38:28.052000010,-1.0,-1.0
1111,2020-01-30 17:40:25.594000060,1.0,0.0
1112,2020-01-30 17:40:39.976000010,-1.0,0.0
1113,2020-01-30 17:40:46.580000000,-1.0,0.0
1114,2020-01-30 17:40:51.632000010,1.0,-1.0
1115,2020-01-30 17:41:27.414000020,-1.0,-1.0
1116,2020-01-30 17:43:58.602000020,1.0,-1.0
1117,2020-01-30 17:44:05.014000020,-1.0,0.0
1118,2020-01-30 17:44:12.198000050,1.0,1.0
1119,2020-01-30 17:49:22.008000040,-1.0,1.0
1120,2020-01-30 17:50:23.606000110,1.0,1.0
1121,2020-01-31 10:02:43.867000030,1.0,0.0
1122,2020-01-31 10:02:48.020000010,-1.0,-1.0
1123,2020-01-31 10:03:01.394000010,1.0,-1.0
1124,2020-01-31 10:03:26.155000050,-1.0,-1.0
1125,2020-01-31 11:15:14.744000020,-1.0,-1.0
1126,2020-01-31 11:15:53.251000180,1.0,0.0
1127,2020-01-31 11:15:53.351000010,-1.0,1.0
1128,2020-01-31 11:16:08.677000010,-1.0,0.0
1129,2020-01-31 11:16:11.997000020,1.0,1.0
1130,2020-01-31 11:20:56.592000050,-1.0,0.0
1131,2020-01-31 11:21:03.366000000,-1.0,0.0
