symbol_pvc,p_value_chi2,symbol_pvfe,p_value_fisher_exact,symbol_as,accuracy_score,symbol_ars,adjusted_rand_score,symbol_mc,matthews_corrcoef,symbol_mis,mutual_info_score
"('THYAO', 'ARCLK')",1.0846420320374799e-74,"('THYAO', 'ARCLK')",1.7599573145858596e-76,"('VAKBN', 'DOHOL')",0.025950686507081003,"('KOZAA', 'YKBNK')",2.18440108303707e-05,"('VAKBN', 'TSKB')",0.014451505154459999,"('BIMAS', 'SISE')",0.0005360853250969999
"('TTKOM', 'VAKBN')",1.7810681912436193e-74,"('VAKBN', 'TKFEN')",3.4952574812713795e-76,"('FROTO', 'PETKM')",0.026384301534874997,"('PGSUS', 'SISE')",2.24066675650918e-05,"('KOZAL', 'HALKB')",0.014480376040749999,"('TAVHL', 'PETKM')",0.000537313266246
"('TKFEN', 'SAHOL')",2.0227165813559797e-74,"('TTKOM', 'VAKBN')",4.836325938279789e-76,"('KCHOL', 'PETKM')",0.026424744276668,"('PGSUS', 'SODA')",2.40161879361788e-05,"('PGSUS', 'KRDMD')",0.014598669564236,"('KOZAA', 'BIMAS')",0.000538155192444
"('VAKBN', 'TKFEN')",2.6644730857261394e-74,"('EREGL', 'SAHOL')",5.07142434453451e-75,"('THYAO', 'KRDMD')",0.026644125910757998,"('EREGL', 'DOHOL')",2.5853488361212602e-05,"('GARAN', 'DOHOL')",0.014643872751780002,"('KOZAA', 'TUPRS')",0.0005495313782309999
"('HALKB', 'TTKOM')",6.537039324315939e-74,"('THYAO', 'KOZAA')",5.324628705931289e-75,"('BIMAS', 'KRDMD')",0.027060803917567995,"('ASELS', 'DOHOL')",2.6311007060651898e-05,"('EREGL', 'DOHOL')",0.014711798948155,"('KOZAL', 'AKBNK')",0.0005514989017150001
"('TTKOM', 'TCELL')",3.733542452590189e-73,"('TKFEN', 'SAHOL')",7.14715093163555e-75,"('SODA', 'DOHOL')",0.027780504564641,"('SISE', 'TSKB')",2.75875974391354e-05,"('PETKM', 'BIMAS')",0.014945622094471001,"('PGSUS', 'SISE')",0.000561105979703
"('BIMAS', 'TOASO')",5.248754334408579e-73,"('BIMAS', 'TOASO')",1.80296615328229e-74,"('TCELL', 'YKBNK')",0.028227848101266002,"('THYAO', 'PETKM')",2.9490710132925e-05,"('SODA', 'DOHOL')",0.015188641904931001,"('KOZAA', 'HALKB')",0.000562080419431
"('EREGL', 'SAHOL')",7.478155937033077e-73,"('EREGL', 'ARCLK')",4.408129123047029e-74,"('ARCLK', 'YKBNK')",0.029409767031176003,"('SAHOL', 'EKGYO')",2.99398833601935e-05,"('PGSUS', 'SODA')",0.015290750594588998,"('KOZAA', 'FROTO')",0.0005701129587109999
"('EREGL', 'ARCLK')",2.9268000702423794e-72,"('EREGL', 'AKBNK')",7.201093823773129e-74,"('GARAN', 'PETKM')",0.029473345144146002,"('ARCLK', 'PETKM')",3.3237370574826197e-05,"('KOZAA', 'SISE')",0.015479732586028,"('ASELS', 'DOHOL')",0.0005785403956390001
"('EREGL', 'AKBNK')",3.02215991414431e-72,"('TTKOM', 'TCELL')",7.95170862790951e-74,"('PGSUS', 'SISE')",0.029540204423910997,"('VAKBN', 'TSKB')",3.32798620630972e-05,"('TSKB', 'TAVHL')",0.015535266167228997,"('GARAN', 'EKGYO')",0.0005797756673380001
"('SAHOL', 'PGSUS')",4.926464578634329e-72,"('TCELL', 'ARCLK')",1.24780620014029e-73,"('ISCTR', 'DOHOL')",0.029936472021582002,"('KCHOL', 'PETKM')",3.36205171470369e-05,"('TAVHL', 'KRDMD')",0.015668152889809,"('TTKOM', 'EKGYO')",0.000583887178602
"('TCELL', 'ARCLK')",6.25895087302795e-72,"('ASELS', 'PGSUS')",1.9300995026297797e-73,"('PGSUS', 'SODA')",0.029964328180737,"('TCELL', 'YKBNK')",3.51336708279173e-05,"('PGSUS', 'YKBNK')",0.0156754662208,"('KOZAA', 'TAVHL')",0.000588865681815
"('ASELS', 'PGSUS')",8.543139665867218e-72,"('ISCTR', 'ASELS')",2.4287543387825495e-73,"('SISE', 'DOHOL')",0.030572484763713,"('TKFEN', 'KRDMD')",3.58827450646628e-05,"('SAHOL', 'EKGYO')",0.015705863518984,"('BIMAS', 'KRDMD')",0.000596077540391
"('ISCTR', 'ASELS')",3.0914689347088096e-71,"('SAHOL', 'PGSUS')",3.74422479784597e-73,"('HALKB', 'DOHOL')",0.030940477313461,"('EREGL', 'EKGYO')",3.70788694978515e-05,"('HALKB', 'TSKB')",0.0158233085696,"('KOZAL', 'TKFEN')",0.000623167946056
"('TKFEN', 'THYAO')",3.3250107630509595e-71,"('ISCTR', 'SAHOL')",4.016953210748139e-73,"('TAVHL', 'YKBNK')",0.030951391773992996,"('FROTO', 'TSKB')",3.80398539238785e-05,"('KOZAL', 'SODA')",0.015949262509548,"('TSKB', 'AKBNK')",0.000623354238375
"('ISCTR', 'SAHOL')",1.0492138555414099e-70,"('TKFEN', 'THYAO')",1.1629045917064598e-72,"('ASELS', 'YKBNK')",0.031155313157238,"('VAKBN', 'DOHOL')",3.94452488224895e-05,"('AKBNK', 'DOHOL')",0.015979906582997,"('KCHOL', 'YKBNK')",0.000627067064381
"('SAHOL', 'KCHOL')",4.11002246613953e-70,"('SAHOL', 'KCHOL')",9.666498685178979e-72,"('TOASO', 'YKBNK')",0.031251008878128,"('TUPRS', 'TSKB')",3.96385670560359e-05,"('EKGYO', 'GARAN')",0.016099224948658,"('AKBNK', 'TSKB')",0.000632455870537
"('TAVHL', 'TCELL')",1.7878527956806098e-69,"('EREGL', 'TKFEN')",2.8923208783430295e-71,"('KRDMD', 'TSKB')",0.031851851851852,"('KOZAL', 'TUPRS')",4.27563008621447e-05,"('TUPRS', 'DOHOL')",0.016193087610311,"('TCELL', 'PETKM')",0.0006490268684809999
"('TCELL', 'FROTO')",1.95514732554751e-69,"('TCELL', 'FROTO')",4.512779375934039e-71,"('FROTO', 'YKBNK')",0.032366639270478996,"('ISCTR', 'TSKB')",4.3884071894858795e-05,"('ISCTR', 'TSKB')",0.016389360470186,"('TCELL', 'YKBNK')",0.0006506051480619999
"('EREGL', 'TKFEN')",1.9847931745660194e-69,"('SAHOL', 'VAKBN')",5.826457498903348e-71,"('KOZAL', 'SISE')",0.032476162958683,"('TAVHL', 'PETKM')",4.40813937014887e-05,"('KOZAL', 'BIMAS')",0.016400294695245003,"('KOZAL', 'GARAN')",0.0006678121113110001
"('TTKOM', 'PGSUS')",2.2429494862266393e-69,"('TAVHL', 'TCELL')",8.871680267166406e-71,"('TAVHL', 'KRDMD')",0.032769920662297,"('BIMAS', 'SISE')",4.5600899330209706e-05,"('KOZAL', 'FROTO')",0.016454651030574,"('KOZAL', 'SAHOL')",0.00067175742564
"('SAHOL', 'VAKBN')",4.893589109669949e-69,"('BIMAS', 'SAHOL')",5.147615705051859e-70,"('KCHOL', 'YKBNK')",0.033345547819714,"('KOZAA', 'KRDMD')",4.6063447842512704e-05,"('TAVHL', 'PETKM')",0.016611937342695,"('TSKB', 'ASELS')",0.0006787451823
"('BIMAS', 'SAHOL')",1.32597805316798e-68,"('PGSUS', 'THYAO')",5.766604067077989e-70,"('TCELL', 'KRDMD')",0.033431196135997994,"('TCELL', 'PETKM')",4.620081459478279e-05,"('BIMAS', 'SISE')",0.016736716697076,"('KOZAL', 'TCELL')",0.000679213967985
"('PGSUS', 'THYAO')",1.42862747056637e-68,"('TTKOM', 'SAHOL')",6.236463912868579e-70,"('TOASO', 'KRDMD')",0.033476035664853,"('HALKB', 'EKGYO')",5.0580316902661604e-05,"('GARAN', 'EKGYO')",0.016937117034951,"('KOZAA', 'AKBNK')",0.00068463745832
"('TTKOM', 'SAHOL')",1.5669002514656995e-68,"('VAKBN', 'EREGL')",7.191189587633458e-70,"('KOZAL', 'SODA')",0.034323839642107,"('KOZAA', 'SISE')",5.2665963384721896e-05,"('PGSUS', 'SISE')",0.016982557610814998,"('THYAO', 'PETKM')",0.0006851734454349998
"('SAHOL', 'TCELL')",4.042409189138169e-68,"('SAHOL', 'TCELL')",4.275346980597639e-69,"('ARCLK', 'KRDMD')",0.03448275862069,"('PGSUS', 'YKBNK')",6.03780440927963e-05,"('KOZAA', 'HALKB')",0.016996998339701,"('TUPRS', 'DOHOL')",0.0006862535368019998
"('VAKBN', 'EREGL')",9.283681660349809e-68,"('TTKOM', 'PGSUS')",4.8058419873677e-69,"('KOZAA', 'SISE')",0.034596101437517,"('KOZAL', 'SODA')",6.0979138756996304e-05,"('ASELS', 'DOHOL')",0.017052893453818996,"('FROTO', 'PETKM')",0.000693867936708
"('ASELS', 'EREGL')",2.3136178369418298e-67,"('ASELS', 'EREGL')",4.979583896664729e-69,"('FROTO', 'KRDMD')",0.035937012784534,"('SAHOL', 'DOHOL')",6.176959703514051e-05,"('TTKOM', 'EKGYO')",0.017115719323478003,"('FROTO', 'SODA')",0.000695653865252
"('ASELS', 'SAHOL')",7.563858964108659e-67,"('ASELS', 'SAHOL')",1.5427106133170297e-68,"('EREGL', 'PETKM')",0.036211699164346,"('KOZAL', 'HALKB')",6.18922962251636e-05,"('KOZAL', 'TAVHL')",0.017165636600087002,"('KCHOL', 'SISE')",0.000697979653947
"('EREGL', 'KCHOL')",1.4131347260756198e-66,"('EREGL', 'KCHOL')",2.4121061889027895e-68,"('YKBNK', 'TSKB')",0.036342659359677,"('DOHOL', 'PGSUS')",6.227540150636129e-05,"('KOZAA', 'TUPRS')",0.017253090968183997,"('DOHOL', 'YKBNK')",0.0007008229099280001
"('ARCLK', 'TCELL')",3.5061275498230794e-66,"('HALKB', 'ISCTR')",8.455654367922189e-68,"('TUPRS', 'PETKM')",0.036358191075172006,"('SISE', 'EKGYO')",6.4753943378565e-05,"('DOHOL', 'PGSUS')",0.017276800306676998,"('SAHOL', 'DOHOL')",0.0007023293174430001
"('ASELS', 'TCELL')",5.026938268511039e-66,"('ARCLK', 'TCELL')",1.5102752459494596e-67,"('TTKOM', 'PETKM')",0.03657309025836,"('KCHOL', 'YKBNK')",6.622248466703001e-05,"('AKBNK', 'TSKB')",0.017304507774058998,"('KOZAA', 'KRDMD')",0.0007031995807439999
"('PGSUS', 'GARAN')",6.44362017754418e-66,"('PGSUS', 'GARAN')",1.91338191726476e-67,"('SAHOL', 'PETKM')",0.036581310276022995,"('ARCLK', 'YKBNK')",6.71080436412798e-05,"('BIMAS', 'KRDMD')",0.01730603521481,"('TKFEN', 'PETKM')",0.0007103449886860002
"('THYAO', 'TOASO')",1.7164628505310797e-65,"('ASELS', 'TCELL')",2.9440376348678394e-67,"('ASELS', 'KRDMD')",0.03664660422379701,"('AKBNK', 'EKGYO')",7.13537839093241e-05,"('KOZAL', 'AKBNK')",0.017334493878469,"('PGSUS', 'TUPRS')",0.000723481063548
"('TTKOM', 'ISCTR')",2.2255576138174598e-65,"('THYAO', 'TOASO')",4.318820141005139e-67,"('KOZAA', 'SODA')",0.036927498802408,"('TOASO', 'PETKM')",7.353318891530641e-05,"('KOZAA', 'FROTO')",0.017569597899339002,"('KOZAL', 'VAKBN')",0.000727695634195
"('HALKB', 'ISCTR')",2.76309918731496e-65,"('ASELS', 'ISCTR')",5.2439215616213696e-67,"('TKFEN', 'SISE')",0.038402919394655,"('THYAO', 'YKBNK')",7.507689493397591e-05,"('KOZAA', 'BIMAS')",0.017970104480645,"('KOZAL', 'ISCTR')",0.000738297148893
"('ASELS', 'ISCTR')",2.79181837644796e-65,"('ISCTR', 'EREGL')",5.7633137816642993e-67,"('GARAN', 'YKBNK')",0.03858612033362999,"('KCHOL', 'SISE')",8.13756539256006e-05,"('SAHOL', 'DOHOL')",0.018046091170304,"('DOHOL', 'PGSUS')",0.000738902228262
"('BIMAS', 'KCHOL')",3.1390058717980697e-65,"('TTKOM', 'ISCTR')",1.5507137305924097e-66,"('KCHOL', 'KRDMD')",0.039001179389158,"('BIMAS', 'PETKM')",8.33302677574569e-05,"('TKFEN', 'PETKM')",0.018061119679468003,"('SODA', 'DOHOL')",0.000754482431442
"('ISCTR', 'EREGL')",6.987964233750008e-65,"('HALKB', 'ASELS')",2.3857083298804795e-66,"('KRDMD', 'EKGYO')",0.039940828402367005,"('THYAO', 'KRDMD')",8.65046022808235e-05,"('KCHOL', 'YKBNK')",0.018070339712285,"('KCHOL', 'PETKM')",0.0007632396442030001
"('TCELL', 'ASELS')",1.10755224614218e-64,"('TCELL', 'ASELS')",2.5848989112121895e-66,"('AKBNK', 'PETKM')",0.040143798681846,"('KOZAA', 'HALKB')",8.834649470418771e-05,"('TCELL', 'YKBNK')",0.018165421860746003,"('TOASO', 'YKBNK')",0.0007712408823119999
"('TAVHL', 'PGSUS')",1.3994696958131497e-64,"('VAKBN', 'TCELL')",3.360441776037079e-66,"('TUPRS', 'YKBNK')",0.041040740295638,"('KOZAA', 'SODA')",9.26921607887754e-05,"('TCELL', 'PETKM')",0.018217498591436,"('KOZAA', 'SODA')",0.000785500173358
"('VAKBN', 'TCELL')",2.4900685881400197e-64,"('BIMAS', 'KCHOL')",5.494721091122159e-66,"('PETKM', 'TSKB')",0.041587180465470996,"('TOASO', 'YKBNK')",9.38574431916734e-05,"('KOZAA', 'TAVHL')",0.018396094497711003,"('SODA', 'TSKB')",0.000790793272764
"('HALKB', 'ASELS')",4.314039924984169e-64,"('TTKOM', 'AKBNK')",5.68120984426884e-65,"('TKFEN', 'SODA')",0.041634391944229,"('BIMAS', 'KRDMD')",9.93777333732147e-05,"('THYAO', 'PETKM')",0.018451940956126997,"('SODA', 'AKBNK')",0.0008054698224349999
"('GARAN', 'TOASO')",1.0339611678106798e-63,"('TAVHL', 'PGSUS')",1.00922386369173e-64,"('THYAO', 'SISE')",0.041646812160487996,"('SODA', 'TSKB')",9.98386873144932e-05,"('FROTO', 'PETKM')",0.018586801045749002,"('KOZAL', 'KCHOL')",0.0008076268085989999
"('TTKOM', 'AKBNK')",1.6043251809945596e-63,"('PGSUS', 'EREGL')",1.3768523348175599e-64,"('THYAO', 'SODA')",0.04290106537645701,"('KCHOL', 'KRDMD')",0.000101750866183,"('TAVHL', 'SISE')",0.018610421551624002,"('TOASO', 'SISE')",0.000812829514416
"('SAHOL', 'ARCLK')",2.651365808738669e-63,"('SAHOL', 'ARCLK')",2.09207103851979e-64,"('PGSUS', 'HALKB')",0.043017219549253,"('KOZAA', 'TUPRS')",0.000109225647871,"('KOZAA', 'KRDMD')",0.018761508251638997,"('PETKM', 'BIMAS')",0.000814145128902
"('PGSUS', 'EREGL')",7.110239156639878e-63,"('TKFEN', 'TOASO')",3.20886484883123e-64,"('GARAN', 'KRDMD')",0.043116673395236005,"('KOZAL', 'ISCTR')",0.00010988863523500001,"('SODA', 'TSKB')",0.018801421207874,"('BIMAS', 'HALKB')",0.0008168730248510001
"('ARCLK', 'PGSUS')",7.350851212953029e-63,"('ARCLK', 'PGSUS')",5.271801345707449e-64,"('BIMAS', 'SISE')",0.04312675337924,"('ISCTR', 'EKGYO')",0.000113167095879,"('FROTO', 'SODA')",0.019004197307218,"('TOASO', 'PETKM')",0.000820882965278
"('TKFEN', 'TOASO')",9.47418014322009e-63,"('TKFEN', 'TTKOM')",5.531524233184459e-64,"('EREGL', 'YKBNK')",0.043998313837075004,"('KOZAL', 'AKBNK')",0.000117527402882,"('TOASO', 'SISE')",0.019056066292931,"('PGSUS', 'FROTO')",0.0008335327257480001
"('TKFEN', 'TTKOM')",1.8299952073271897e-62,"('KCHOL', 'ARCLK')",1.01556321351033e-63,"('SAHOL', 'YKBNK')",0.045335996892514004,"('ASELS', 'PETKM')",0.00011932030615799998,"('KOZAL', 'SAHOL')",0.01910702748043,"('TKFEN', 'KRDMD')",0.0008342793889980001
"('KCHOL', 'ARCLK')",3.992643142562689e-62,"('TKFEN', 'GARAN')",1.5130288069105196e-63,"('SISE', 'PETKM')",0.045404976702687005,"('GARAN', 'TSKB')",0.00012241100908099998,"('EKGYO', 'SAHOL')",0.019163416547508,"('FROTO', 'KOZAL')",0.0008344961113310002
"('TKFEN', 'GARAN')",6.001996670682748e-62,"('BIMAS', 'FROTO')",3.0953311561715097e-63,"('TTKOM', 'YKBNK')",0.045734783096065997,"('TKFEN', 'SISE')",0.000126130135669,"('KOZAA', 'AKBNK')",0.019234713869334,"('KOZAA', 'TOASO')",0.0008374506264339998
"('BIMAS', 'FROTO')",1.0869963233026697e-61,"('GARAN', 'TOASO')",3.461736391698679e-63,"('BIMAS', 'SODA')",0.046050781150119006,"('TUPRS', 'YKBNK')",0.0001262543304,"('KCHOL', 'SISE')",0.019271997404615,"('SODA', 'GARAN')",0.000847651022122
"('TKFEN', 'PGSUS')",1.0934530178419898e-61,"('SAHOL', 'AKBNK')",4.7178907816615287e-63,"('TUPRS', 'KRDMD')",0.046196304295656,"('PGSUS', 'TUPRS')",0.00012754025819299998,"('DOHOL', 'KOZAA')",0.019283927657566004,"('ARCLK', 'SISE')",0.000851561834904
"('SAHOL', 'AKBNK')",2.7418149119040693e-61,"('ISCTR', 'TCELL')",6.626793333178169e-63,"('KOZAL', 'HALKB')",0.04645472061657,"('SISE', 'DOHOL')",0.000128175867741,"('KOZAL', 'TKFEN')",0.019375000353113996,"('TAVHL', 'SISE')",0.0008574028036739999
"('ISCTR', 'TCELL')",4.467565251127219e-61,"('TKFEN', 'PGSUS')",9.512047499420738e-63,"('VAKBN', 'PETKM')",0.047344439698135,"('TAVHL', 'SODA')",0.000129692641416,"('TOASO', 'PETKM')",0.019440752964083,"('SISE', 'TSKB')",0.000867556992385
"('PGSUS', 'TKFEN')",1.2032565608428996e-60,"('PGSUS', 'TKFEN')",4.554456376543009e-62,"('KOZAA', 'HALKB')",0.04790929893904701,"('TOASO', 'KRDMD')",0.00013312310955399998,"('KOZAL', 'GARAN')",0.019482328040095,"('HALKB', 'EKGYO')",0.000868597984657
"('ASELS', 'HALKB')",1.4428687127794597e-60,"('TKFEN', 'ASELS')",6.668204694324129e-62,"('PGSUS', 'ISCTR')",0.048899600431281005,"('BIMAS', 'SODA')",0.000138236152618,"('TOASO', 'YKBNK')",0.019632588335279998,"('KOZAL', 'ARCLK')",0.0008771538224209999
"('SAHOL', 'ASELS')",1.5339221348709898e-60,"('SAHOL', 'TTKOM')",7.746424857354039e-62,"('SODA', 'PETKM')",0.04944894177314,"('TCELL', 'KRDMD')",0.000138533108617,"('KCHOL', 'PETKM')",0.019647246097156002,"('KOZAL', 'TOASO')",0.000885069154667
"('TKFEN', 'ASELS')",1.67666686209971e-60,"('TOASO', 'FROTO')",9.386759703901899e-62,"('AKBNK', 'YKBNK')",0.049606630232419006,"('KOZAL', 'FROTO')",0.000142592815079,"('PGSUS', 'TUPRS')",0.019671332434875,"('KOZAL', 'ASELS')",0.000885102676969
"('SAHOL', 'TTKOM')",2.7556646373893296e-60,"('ASELS', 'HALKB')",1.7751863888693494e-61,"('YKBNK', 'EKGYO')",0.049624927870744004,"('PGSUS', 'HALKB')",0.000142990559785,"('KOZAL', 'ISCTR')",0.019738488995796003,"('TAVHL', 'SODA')",0.0008918540919630001
"('TOASO', 'FROTO')",2.8515735344319597e-60,"('KCHOL', 'EREGL')",2.50426684294948e-61,"('TCELL', 'SISE')",0.05041220506017299,"('KOZAA', 'AKBNK')",0.00014406191301,"('TAVHL', 'YKBNK')",0.019746155411923,"('KOZAL', 'PGSUS')",0.0008926748501219999
"('TTKOM', 'EREGL')",3.5336923642458295e-60,"('TTKOM', 'EREGL')",3.443639480193729e-61,"('KOZAL', 'ISCTR')",0.050420492245969,"('TUPRS', 'PETKM')",0.00015217973417,"('KOZAL', 'TCELL')",0.019754536117925,"('KOZAL', 'THYAO')",0.000893861696968
"('KCHOL', 'EREGL')",5.283623583731458e-60,"('SAHOL', 'ASELS')",7.10422688762812e-61,"('PGSUS', 'TUPRS')",0.050847457627119,"('EREGL', 'PETKM')",0.00015371821466,"('TKFEN', 'KRDMD')",0.019804847567792997,"('FROTO', 'HALKB')",0.000899037247475
"('TOASO', 'SAHOL')",1.36394586066673e-59,"('TCELL', 'BIMAS')",8.84137330725285e-61,"('SAHOL', 'KRDMD')",0.051175426923930005,"('ARCLK', 'SISE')",0.000155363302877,"('PETKM', 'KCHOL')",0.019895206225466998,"('TSKB', 'FROTO')",0.000910924620842
"('TCELL', 'BIMAS')",2.4500904403168397e-59,"('TOASO', 'ARCLK')",2.90581103779729e-60,"('TOASO', 'SISE')",0.05132823052679,"('ARCLK', 'KRDMD')",0.00015836970384900003,"('KOZAL', 'VAKBN')",0.019903068676158,"('TAVHL', 'YKBNK')",0.0009156099730739999
"('SAHOL', 'THYAO')",6.39673839732917e-59,"('ISCTR', 'THYAO')",3.926554146048129e-60,"('SISE', 'YKBNK')",0.05161611138737,"('HALKB', 'DOHOL')",0.000161305127417,"('SODA', 'AKBNK')",0.020170054591148,"('TOASO', 'KRDMD')",0.000931901142418
"('TOASO', 'ARCLK')",9.778137741193558e-59,"('TOASO', 'SAHOL')",1.15263928937789e-59,"('TAVHL', 'SISE')",0.05193282526983701,"('KOZAL', 'VAKBN')",0.000162577401878,"('EKGYO', 'KOZAA')",0.020191714948696,"('VAKBN', 'DOHOL')",0.0009457767422100001
"('ISCTR', 'THYAO')",2.3957720771075697e-58,"('HALKB', 'THYAO')",1.2150772512878997e-59,"('HALKB', 'PETKM')",0.05207751071362,"('KOZAL', 'SAHOL')",0.00017150654252200002,"('KOZAA', 'SODA')",0.020227113056697,"('PGSUS', 'BIMAS')",0.0009486931101239999
"('THYAO', 'KCHOL')",9.703649216998909e-58,"('EREGL', 'KOZAA')",2.59835838412446e-59,"('EREGL', 'KRDMD')",0.052376945729912,"('ASELS', 'YKBNK')",0.00017246582978599999,"('SISE', 'TSKB')",0.020771155726660998,"('PETKM', 'KCHOL')",0.000951221700972
"('HALKB', 'THYAO')",9.707835087501548e-58,"('THYAO', 'KCHOL')",3.7208271684037787e-59,"('ARCLK', 'SISE')",0.052422907488987,"('KOZAA', 'ISCTR')",0.00017676481301900004,"('DOHOL', 'YKBNK')",0.020799495790610002,"('DOHOL', 'SISE')",0.000956834659434
"('EREGL', 'KOZAA')",1.03669368467808e-57,"('TOASO', 'KCHOL')",4.2788846835441994e-59,"('KOZAA', 'ISCTR')",0.053203899675027,"('KOZAL', 'TAVHL')",0.00017772643839700003,"('HALKB', 'EKGYO')",0.020801590398024,"('KOZAA', 'ARCLK')",0.000973562533619
"('TOASO', 'KCHOL')",1.1374584904074797e-57,"('TKFEN', 'TAVHL')",4.979642981926379e-59,"('TTKOM', 'KRDMD')",0.053522389732668,"('TTKOM', 'PETKM')",0.000190450010733,"('BIMAS', 'HALKB')",0.020879803694603002,"('KOZAA', 'KCHOL')",0.000995248624999
"('TKFEN', 'TAVHL')",1.54791292767749e-57,"('TKFEN', 'VAKBN')",8.788942277526319e-59,"('TKFEN', 'HALKB')",0.053694158075601,"('TOASO', 'SISE')",0.00019170106458999997,"('TOASO', 'KRDMD')",0.021143282006143998,"('DOHOL', 'KOZAL')",0.000995318208001
"('FROTO', 'TOASO')",2.0508315552523797e-57,"('PGSUS', 'TCELL')",1.0480210887004099e-58,"('SODA', 'YKBNK')",0.05425219941349,"('KOZAA', 'FROTO')",0.00019899867315499998,"('ARCLK', 'SISE')",0.021334033450218,"('KOZAA', 'ISCTR')",0.0009971726894580002
"('TKFEN', 'VAKBN')",2.06374662130606e-57,"('AKBNK', 'EREGL')",1.10253877451296e-58,"('ISCTR', 'PETKM')",0.05462402765773599,"('KOZAA', 'TAVHL')",0.000201012279276,"('EKGYO', 'SISE')",0.021353610025641002,"('DOHOL', 'TOASO')",0.001001926603761
"('GARAN', 'KOZAL')",2.14294770482261e-57,"('GARAN', 'KOZAL')",1.4349244116732897e-58,"('TOASO', 'SODA')",0.05492912371134,"('TAVHL', 'HALKB')",0.000202167007782,"('KOZAL', 'KCHOL')",0.021356108457525,"('PGSUS', 'HALKB')",0.001006312781499
"('AKBNK', 'EREGL')",2.3417214007319194e-57,"('TKFEN', 'ARCLK')",1.5651997417603798e-58,"('ASELS', 'SISE')",0.055421086352958,"('KOZAL', 'GARAN')",0.0002055480475,"('FROTO', 'HALKB')",0.021453909057768998,"('BIMAS', 'SODA')",0.001011396856355
"('PGSUS', 'TCELL')",2.5729921069704397e-57,"('TAVHL', 'TOASO')",3.3146126493943394e-58,"('TAVHL', 'SODA')",0.055839668279198,"('KOZAL', 'BIMAS')",0.00020886111472599999,"('PGSUS', 'FROTO')",0.021529262554119997,"('AKBNK', 'BIMAS')",0.0010189611197639998
"('ARCLK', 'TOASO')",3.586199428259199e-57,"('ARCLK', 'TOASO')",3.55522490337256e-58,"('AKBNK', 'KRDMD')",0.05594531390537901,"('TKFEN', 'SODA')",0.00020972051562200003,"('SODA', 'GARAN')",0.021535471285779997,"('AKBNK', 'DOHOL')",0.001020672220376
"('TKFEN', 'ARCLK')",4.43974267933376e-57,"('FROTO', 'TOASO')",8.162664021065129e-58,"('FROTO', 'SISE')",0.05628042843232701,"('SAHOL', 'PETKM')",0.00021007138229400002,"('EKGYO', 'TKFEN')",0.021540459034836004,"('KOZAL', 'TTKOM')",0.001039315797259
"('TOASO', 'TCELL')",5.736646085237778e-57,"('PGSUS', 'VAKBN')",9.366751528173689e-58,"('KOZAL', 'TUPRS')",0.05628730984017,"('PETKM', 'TSKB')",0.000211954466325,"('KOZAA', 'TOASO')",0.021623614384118,"('TOASO', 'HALKB')",0.001042946268718
"('TAVHL', 'TOASO')",8.83215166968409e-57,"('PGSUS', 'ASELS')",1.5767527316287194e-57,"('TCELL', 'SODA')",0.05654884339103201,"('BIMAS', 'HALKB')",0.00021700203738699998,"('DOHOL', 'KOZAL')",0.021785315537422002,"('BIMAS', 'ISCTR')",0.0010477178125469998
"('SAHOL', 'TOASO')",1.1282012944920997e-56,"('EREGL', 'TAVHL')",1.6810312076354296e-57,"('ARCLK', 'SODA')",0.056899535167781005,"('KOZAA', 'BIMAS')",0.000228303730435,"('TAVHL', 'SODA')",0.021848767316763,"('KOZAA', 'EREGL')",0.0010506719541130002
"('PGSUS', 'VAKBN')",2.646431180696549e-56,"('TOASO', 'TCELL')",1.7103180624477596e-57,"('ASELS', 'SODA')",0.05736798944628701,"('FROTO', 'ISCTR')",0.00023160415115400002,"('VAKBN', 'EKGYO')",0.021876040895108997,"('TKFEN', 'SISE')",0.0010701413144510001
"('PGSUS', 'ASELS')",4.686354493755809e-56,"('SAHOL', 'THYAO')",2.12258215627848e-57,"('PETKM', 'EKGYO')",0.057993132392217005,"('THYAO', 'SISE')",0.000238153995522,"('VAKBN', 'DOHOL')",0.021997847856159002,"('SODA', 'HALKB')",0.0010815981743910001
"('EREGL', 'TOASO')",4.984861128796799e-56,"('EREGL', 'TOASO')",2.2667105992170197e-57,"('KOZAA', 'TUPRS')",0.05855799633882499,"('TOASO', 'SODA')",0.000240106579831,"('KOZAL', 'ASELS')",0.022268823874088,"('FROTO', 'ISCTR')",0.001094566929454
"('PGSUS', 'TTKOM')",5.104400727234769e-56,"('SAHOL', 'EREGL')",2.4986967450080598e-57,"('KCHOL', 'SISE')",0.058601364522417,"('TKFEN', 'HALKB')",0.000243360956008,"('KOZAL', 'ARCLK')",0.022571872792418998,"('ARCLK', 'KRDMD')",0.00109538410549
"('TAVHL', 'BIMAS')",5.297254310716178e-56,"('SAHOL', 'TOASO')",2.9143845838327293e-57,"('SISE', 'KRDMD')",0.058642282079315995,"('PGSUS', 'ISCTR')",0.000245772907005,"('KOZAL', 'TOASO')",0.022807159100152997,"('SODA', 'TUPRS')",0.00109935996403
