,date,AKBNK,ARCLK
7117,2020-01-15 17:03:12.365000460,1.0,1.0
7118,2020-01-15 17:03:24.381000070,-1.0,0.0
7119,2020-01-15 17:03:24.381000100,-1.0,-1.0
7120,2020-01-15 17:05:13.951000230,1.0,0.0
7121,2020-01-15 17:05:13.952000020,1.0,-1.0
7122,2020-01-15 17:05:26.297000220,-1.0,-1.0
7123,2020-01-15 17:05:55.703000260,-1.0,1.0
7124,2020-01-15 17:06:36.116000350,-1.0,0.0
7125,2020-01-15 17:06:36.117000020,-1.0,-1.0
7126,2020-01-15 17:07:51.869000170,1.0,-1.0
7127,2020-01-15 17:11:44.149000110,1.0,0.0
7128,2020-01-15 17:11:44.149000170,1.0,0.0
7129,2020-01-15 17:11:44.261000040,1.0,0.0
7130,2020-01-15 17:11:45.189000260,-1.0,0.0
7131,2020-01-15 17:11:53.113000520,-1.0,0.0
7132,2020-01-15 17:11:59.994000340,1.0,0.0
7133,2020-01-15 17:12:32.745000360,-1.0,-1.0
7134,2020-01-15 17:16:09.279000020,1.0,0.0
7135,2020-01-15 17:16:43.452000180,-1.0,-1.0
7136,2020-01-15 17:17:58.292000270,1.0,0.0
7137,2020-01-15 17:18:30.800000240,1.0,1.0
7138,2020-01-15 17:23:19.718000010,-1.0,0.0
7139,2020-01-15 17:23:19.822000090,1.0,0.0
7140,2020-01-15 17:23:19.822000130,1.0,0.0
7141,2020-01-15 17:23:24.585000120,-1.0,0.0
7142,2020-01-15 17:23:31.275000000,-1.0,-1.0
7143,2020-01-15 17:24:54.993000300,-1.0,0.0
7144,2020-01-15 17:24:54.993000330,-1.0,-1.0
7145,2020-01-15 17:25:33.913000180,1.0,1.0
7146,2020-01-15 17:29:45.510000310,1.0,0.0
7147,2020-01-15 17:29:45.510000390,1.0,0.0
7148,2020-01-15 17:30:14.065000090,1.0,0.0
7149,2020-01-15 17:30:14.065000120,1.0,0.0
7150,2020-01-15 17:30:22.808000440,-1.0,0.0
7151,2020-01-15 17:30:22.808000470,-1.0,0.0
7152,2020-01-15 17:30:25.255000140,-1.0,0.0
7153,2020-01-15 17:30:40.969000410,-1.0,0.0
7154,2020-01-15 17:31:51.162000100,1.0,1.0
7155,2020-01-15 17:32:13.306000120,1.0,0.0
7156,2020-01-15 17:32:13.306000150,1.0,0.0
7157,2020-01-15 17:32:13.916000040,-1.0,1.0
7158,2020-01-15 17:32:41.210000420,1.0,0.0
7159,2020-01-15 17:32:42.731000160,1.0,0.0
7160,2020-01-15 17:32:43.243000110,-1.0,0.0
7161,2020-01-15 17:32:43.352000130,1.0,0.0
7162,2020-01-15 17:32:43.352000180,1.0,0.0
7163,2020-01-15 17:32:50.583000140,-1.0,0.0
7164,2020-01-15 17:32:52.000000290,1.0,-1.0
7165,2020-01-15 17:33:24.859000290,-1.0,1.0
7166,2020-01-15 17:34:39.230000180,-1.0,0.0
7167,2020-01-15 17:34:39.230000210,-1.0,-1.0
7168,2020-01-15 17:35:15.702000240,1.0,0.0
7169,2020-01-15 17:35:21.701000250,1.0,0.0
7170,2020-01-15 17:36:28.387000040,-1.0,-1.0
7171,2020-01-15 17:36:46.882000020,1.0,0.0
7172,2020-01-15 17:36:50.023000260,1.0,-1.0
7173,2020-01-15 17:37:39.816000080,-1.0,0.0
7174,2020-01-15 17:37:43.561000280,1.0,0.0
7175,2020-01-15 17:37:53.583000230,-1.0,0.0
7176,2020-01-15 17:38:04.936000150,1.0,0.0
7177,2020-01-15 17:39:36.055000330,-1.0,0.0
7178,2020-01-15 17:39:38.388000230,-1.0,-1.0
7179,2020-01-15 17:41:56.781000080,1.0,0.0
7180,2020-01-15 17:41:59.823000090,-1.0,0.0
7181,2020-01-15 17:42:10.221000040,1.0,0.0
7182,2020-01-15 17:42:26.447000270,-1.0,0.0
7183,2020-01-15 17:42:37.897000260,1.0,0.0
7184,2020-01-15 17:42:37.998000260,-1.0,0.0
7185,2020-01-15 17:42:52.130000330,-1.0,0.0
7186,2020-01-15 17:42:58.644000250,1.0,-1.0
7187,2020-01-15 17:43:06.265000280,-1.0,0.0
7188,2020-01-15 17:43:06.471000330,1.0,1.0
7189,2020-01-15 17:43:19.363000180,1.0,1.0
7190,2020-01-15 17:43:43.381000080,1.0,0.0
7191,2020-01-15 17:43:43.381000110,1.0,0.0
7192,2020-01-15 17:43:43.897000220,-1.0,0.0
7193,2020-01-15 17:43:44.102000180,-1.0,1.0
7194,2020-01-15 17:43:55.950000290,1.0,0.0
7195,2020-01-15 17:43:55.950000340,1.0,0.0
7196,2020-01-15 17:43:56.467000280,-1.0,0.0
7197,2020-01-15 17:43:56.569000200,1.0,0.0
7198,2020-01-15 17:43:56.569000240,1.0,0.0
7199,2020-01-15 17:43:56.874000410,-1.0,-1.0
7200,2020-01-15 17:45:51.980000120,-1.0,0.0
7201,2020-01-15 17:45:51.980000160,-1.0,0.0
7202,2020-01-15 17:45:52.184000090,1.0,0.0
7203,2020-01-15 17:45:55.224000460,1.0,-1.0
7204,2020-01-15 17:46:22.442000070,-1.0,0.0
7205,2020-01-15 17:46:22.442000100,-1.0,0.0
7206,2020-01-15 17:46:22.646000160,1.0,1.0
7207,2020-01-15 17:46:34.519000120,-1.0,0.0
7208,2020-01-15 17:46:34.721000120,1.0,0.0
7209,2020-01-15 17:46:37.555000230,-1.0,1.0
7210,2020-01-15 17:47:00.655000150,1.0,0.0
7211,2020-01-15 17:47:00.960000290,1.0,1.0
7212,2020-01-15 17:48:00.091000230,1.0,0.0
7213,2020-01-15 17:48:00.091000280,1.0,0.0
7214,2020-01-15 17:48:01.712000180,-1.0,0.0
7215,2020-01-15 17:48:02.019000290,-1.0,0.0
7216,2020-01-15 17:48:40.080000360,-1.0,-1.0
7217,2020-01-15 17:48:53.492000110,1.0,0.0
7218,2020-01-15 17:48:57.758000180,-1.0,0.0
7219,2020-01-15 17:48:57.963000190,1.0,0.0
7220,2020-01-15 17:49:06.896000310,-1.0,0.0
7221,2020-01-15 17:49:07.098000250,1.0,0.0
7222,2020-01-15 17:49:07.199000290,-1.0,0.0
7223,2020-01-15 17:49:07.300000230,1.0,0.0
7224,2020-01-15 17:49:21.104000380,-1.0,0.0
7225,2020-01-15 17:49:21.308000170,1.0,0.0
7226,2020-01-15 17:49:37.773000160,1.0,0.0
7227,2020-01-15 17:49:38.791000220,-1.0,0.0
7228,2020-01-15 17:49:38.996000100,1.0,0.0
7229,2020-01-15 17:49:42.561000150,1.0,1.0
7230,2020-01-15 17:50:00.164000660,-1.0,0.0
7231,2020-01-15 17:50:00.164000730,1.0,0.0
7232,2020-01-15 17:50:07.995000370,-1.0,-1.0
7233,2020-01-15 17:51:20.182000300,-1.0,0.0
7234,2020-01-15 17:51:20.386000330,1.0,0.0
7235,2020-01-15 17:51:20.488000130,-1.0,0.0
7236,2020-01-15 17:51:20.589000250,1.0,-1.0
7237,2020-01-15 17:51:26.015000350,-1.0,0.0
7238,2020-01-15 17:51:26.221000230,1.0,1.0
7239,2020-01-15 17:51:34.175000320,-1.0,0.0
7240,2020-01-15 17:51:34.380000010,1.0,-1.0
7241,2020-01-15 17:51:52.510000140,-1.0,0.0
7242,2020-01-15 17:51:52.713000280,1.0,0.0
7243,2020-01-15 17:52:01.846000160,1.0,1.0
7244,2020-01-15 17:52:03.978000450,1.0,0.0
7245,2020-01-15 17:52:04.284000340,-1.0,0.0
7246,2020-01-15 17:52:06.619000010,1.0,0.0
7247,2020-01-15 17:52:18.257000380,-1.0,0.0
7248,2020-01-15 17:52:41.956000300,-1.0,0.0
7249,2020-01-15 17:52:41.957000020,-1.0,0.0
7250,2020-01-15 17:52:42.164000210,1.0,-1.0
7251,2020-01-15 17:52:59.717000210,1.0,1.0
7252,2020-01-15 17:53:59.717000220,-1.0,1.0
7253,2020-01-15 17:54:38.122000380,1.0,-1.0
7254,2020-01-15 17:57:19.214000340,-1.0,-1.0
7255,2020-01-15 17:58:47.847000080,-1.0,1.0
7256,2020-01-15 17:59:24.742000200,1.0,1.0
7257,2020-01-15 17:59:30.511000090,-1.0,0.0
7258,2020-01-15 17:59:30.718000350,1.0,0.0
7259,2020-01-15 17:59:31.541000040,-1.0,0.0
7260,2020-01-15 17:59:31.749000380,1.0,0.0
7261,2020-01-15 17:59:32.165000190,-1.0,0.0
7262,2020-01-15 17:59:32.370000420,1.0,0.0
7263,2020-01-15 17:59:33.090000290,1.0,-1.0
7264,2020-01-15 17:59:38.028000340,-1.0,0.0
7265,2020-01-15 17:59:38.235000370,1.0,0.0
7266,2020-01-15 17:59:41.942000360,1.0,0.0
7267,2020-01-15 17:59:45.471000060,-1.0,1.0
7268,2020-01-15 17:59:46.726000110,1.0,-1.0
7269,2020-01-15 18:05:12.470000470,-1.0,1.0
7270,2020-01-16 10:00:00.380000190,-1.0,0.0
7271,2020-01-16 10:00:00.380000230,-1.0,0.0
7272,2020-01-16 10:00:00.636000500,1.0,0.0
7273,2020-01-16 10:00:00.744000080,-1.0,0.0
7274,2020-01-16 10:00:00.744000120,-1.0,0.0
7275,2020-01-16 10:00:00.858000710,-1.0,1.0
7276,2020-01-16 10:00:01.958000660,1.0,0.0
7277,2020-01-16 10:00:01.959000000,1.0,1.0
7278,2020-01-16 10:00:03.588000350,-1.0,0.0
7279,2020-01-16 10:00:04.014000320,-1.0,0.0
7280,2020-01-16 10:00:04.436000170,1.0,0.0
7281,2020-01-16 10:00:04.545000040,1.0,0.0
7282,2020-01-16 10:00:05.081000330,-1.0,-1.0
7283,2020-01-16 10:00:05.296000300,1.0,0.0
7284,2020-01-16 10:00:05.498000050,1.0,0.0
7285,2020-01-16 10:00:07.383000000,1.0,-1.0
7286,2020-01-16 10:00:13.689000020,-1.0,0.0
7287,2020-01-16 10:00:13.896000180,1.0,0.0
7288,2020-01-16 10:00:14.202000340,-1.0,0.0
7289,2020-01-16 10:00:14.303000010,1.0,0.0
7290,2020-01-16 10:00:14.405000020,-1.0,0.0
7291,2020-01-16 10:00:15.842000030,-1.0,0.0
7292,2020-01-16 10:00:16.146000000,-1.0,-1.0
7293,2020-01-16 10:00:17.977000140,-1.0,0.0
7294,2020-01-16 10:00:19.600000380,1.0,0.0
7295,2020-01-16 10:00:23.557000010,-1.0,-1.0
7296,2020-01-16 10:00:33.825000290,1.0,0.0
7297,2020-01-16 10:00:33.825000350,1.0,0.0
7298,2020-01-16 10:00:34.234000330,-1.0,0.0
7299,2020-01-16 10:00:34.335000380,-1.0,0.0
7300,2020-01-16 10:00:34.844000070,-1.0,0.0
7301,2020-01-16 10:00:35.657000260,1.0,0.0
7302,2020-01-16 10:00:38.802000060,-1.0,0.0
7303,2020-01-16 10:00:39.107000290,1.0,-1.0
7304,2020-01-16 10:00:44.279000120,-1.0,0.0
7305,2020-01-16 10:00:45.674000220,1.0,0.0
7306,2020-01-16 10:00:45.901000070,1.0,0.0
7307,2020-01-16 10:00:46.105000060,-1.0,0.0
7308,2020-01-16 10:00:46.105000120,-1.0,1.0
7309,2020-01-16 10:00:47.620000110,1.0,0.0
7310,2020-01-16 10:00:47.635000030,1.0,0.0
7311,2020-01-16 10:00:47.840000230,-1.0,0.0
7312,2020-01-16 10:00:48.247000280,1.0,1.0
7313,2020-01-16 10:00:49.063000010,1.0,0.0
7314,2020-01-16 10:00:49.164000010,-1.0,0.0
7315,2020-01-16 10:00:50.178000010,1.0,0.0
7316,2020-01-16 10:00:50.281000340,-1.0,0.0
7317,2020-01-16 10:00:56.474000080,-1.0,0.0
7318,2020-01-16 10:00:56.880000440,-1.0,0.0
7319,2020-01-16 10:00:57.189000030,1.0,0.0
7320,2020-01-16 10:00:59.127000350,1.0,0.0
7321,2020-01-16 10:01:07.150000070,1.0,0.0
7322,2020-01-16 10:01:07.150000100,1.0,0.0
7323,2020-01-16 10:01:07.253000110,-1.0,0.0
7324,2020-01-16 10:01:07.253000140,-1.0,0.0
7325,2020-01-16 10:01:16.792000010,1.0,0.0
7326,2020-01-16 10:01:16.894000020,-1.0,0.0
7327,2020-01-16 10:01:18.829000200,-1.0,0.0
7328,2020-01-16 10:01:20.563000030,1.0,0.0
7329,2020-01-16 10:01:22.900000020,-1.0,0.0
7330,2020-01-16 10:01:23.003000030,1.0,0.0
7331,2020-01-16 10:01:23.003000060,1.0,-1.0
7332,2020-01-16 10:01:23.107000230,-1.0,1.0
7333,2020-01-16 10:01:35.603000380,-1.0,0.0
7334,2020-01-16 10:01:35.603000430,-1.0,0.0
7335,2020-01-16 10:01:37.330000120,1.0,0.0
7336,2020-01-16 10:01:38.852000340,-1.0,0.0
7337,2020-01-16 10:01:47.887000230,-1.0,0.0
7338,2020-01-16 10:01:52.565000280,1.0,0.0
7339,2020-01-16 10:01:52.768000130,-1.0,0.0
7340,2020-01-16 10:01:53.579000060,1.0,0.0
7341,2020-01-16 10:01:53.781000140,-1.0,0.0
7342,2020-01-16 10:01:53.882000090,1.0,0.0
7343,2020-01-16 10:02:00.381000260,-1.0,0.0
7344,2020-01-16 10:02:00.587000350,1.0,0.0
7345,2020-01-16 10:02:02.010000290,-1.0,0.0
7346,2020-01-16 10:02:02.924000080,-1.0,0.0
7347,2020-01-16 10:02:12.271000040,-1.0,0.0
7348,2020-01-16 10:02:18.290000360,1.0,0.0
7349,2020-01-16 10:02:22.883000070,-1.0,0.0
7350,2020-01-16 10:02:33.910000310,-1.0,0.0
7351,2020-01-16 10:02:35.034000170,-1.0,0.0
7352,2020-01-16 10:02:37.165000320,-1.0,0.0
7353,2020-01-16 10:02:39.501000020,1.0,1.0
7354,2020-01-16 10:02:45.582000030,-1.0,0.0
7355,2020-01-16 10:02:50.055000140,1.0,-1.0
7356,2020-01-16 10:02:51.174000010,-1.0,1.0
7357,2020-01-16 10:03:33.266000010,1.0,1.0
7358,2020-01-16 10:03:37.743000040,-1.0,0.0
7359,2020-01-16 10:03:38.356000280,1.0,0.0
7360,2020-01-16 10:03:44.890000120,-1.0,0.0
7361,2020-01-16 10:03:49.388000130,1.0,-1.0
7362,2020-01-16 10:04:38.640000260,-1.0,0.0
7363,2020-01-16 10:04:40.880000250,-1.0,0.0
7364,2020-01-16 10:04:40.880000300,-1.0,0.0
7365,2020-01-16 10:05:09.174000200,-1.0,0.0
7366,2020-01-16 10:05:09.174000230,-1.0,0.0
7367,2020-01-16 10:05:13.766000390,-1.0,-1.0
7368,2020-01-16 10:05:25.763000490,-1.0,0.0
7369,2020-01-16 10:05:25.764000030,-1.0,0.0
7370,2020-01-16 10:05:26.782000430,1.0,0.0
7371,2020-01-16 10:05:26.782000460,1.0,-1.0
7372,2020-01-16 10:05:36.046000070,1.0,0.0
7373,2020-01-16 10:05:36.252000220,-1.0,0.0
7374,2020-01-16 10:05:36.967000200,1.0,1.0
7375,2020-01-16 10:05:57.241000270,1.0,1.0
7376,2020-01-16 10:06:03.996000290,1.0,0.0
7377,2020-01-16 10:06:11.421000300,-1.0,-1.0
7378,2020-01-16 10:06:29.162000270,1.0,0.0
7379,2020-01-16 10:06:31.301000260,-1.0,0.0
7380,2020-01-16 10:06:52.451000290,1.0,1.0
7381,2020-01-16 10:06:55.714000320,1.0,0.0
7382,2020-01-16 10:07:18.681000270,1.0,1.0
7383,2020-01-16 10:07:39.705000320,1.0,0.0
7384,2020-01-16 10:07:39.808000280,-1.0,0.0
7385,2020-01-16 10:07:42.563000370,1.0,0.0
7386,2020-01-16 10:07:44.802000130,1.0,0.0
7387,2020-01-16 10:07:47.038000230,-1.0,0.0
7388,2020-01-16 10:07:51.931000180,1.0,-1.0
7389,2020-01-16 10:08:12.767000650,1.0,1.0
7390,2020-01-16 10:08:20.983000310,1.0,0.0
7391,2020-01-16 10:08:23.524000270,1.0,1.0
7392,2020-01-16 10:08:31.340000420,1.0,0.0
7393,2020-01-16 10:08:31.443000020,-1.0,0.0
7394,2020-01-16 10:08:39.058000290,1.0,0.0
7395,2020-01-16 10:08:39.059000020,1.0,0.0
7396,2020-01-16 10:09:04.318000250,1.0,0.0
7397,2020-01-16 10:09:06.157000050,-1.0,0.0
7398,2020-01-16 10:09:06.157000080,-1.0,-1.0
7399,2020-01-16 10:09:21.504000430,-1.0,0.0
7400,2020-01-16 10:09:21.505000040,-1.0,-1.0
7401,2020-01-16 10:09:27.406000270,1.0,0.0
7402,2020-01-16 10:09:28.116000220,-1.0,0.0
7403,2020-01-16 10:09:30.247000010,-1.0,1.0
7404,2020-01-16 10:09:34.206000120,1.0,0.0
7405,2020-01-16 10:09:39.285000350,-1.0,0.0
7406,2020-01-16 10:09:58.881000290,1.0,0.0
7407,2020-01-16 10:09:58.881000320,1.0,-1.0
7408,2020-01-16 10:10:07.226000270,-1.0,0.0
7409,2020-01-16 10:10:07.431000100,1.0,0.0
7410,2020-01-16 10:10:07.431000140,1.0,0.0
7411,2020-01-16 10:10:27.887000210,1.0,0.0
7412,2020-01-16 10:10:30.339000020,1.0,1.0
7413,2020-01-16 10:10:32.510000070,1.0,0.0
7414,2020-01-16 10:10:34.259000460,1.0,0.0
7415,2020-01-16 10:10:35.696000430,-1.0,0.0
7416,2020-01-16 10:10:35.697000040,-1.0,1.0
7417,2020-01-16 10:10:50.451000300,1.0,0.0
7418,2020-01-16 10:10:50.757000320,-1.0,0.0
7419,2020-01-16 10:10:53.003000110,1.0,1.0
7420,2020-01-16 10:10:56.062000120,-1.0,-1.0
7421,2020-01-16 10:10:59.217000020,1.0,1.0
7422,2020-01-16 10:11:06.857000120,-1.0,0.0
7423,2020-01-16 10:11:06.857000170,-1.0,0.0
7424,2020-01-16 10:11:08.597000220,1.0,0.0
7425,2020-01-16 10:11:09.208000130,1.0,0.0
7426,2020-01-16 10:11:25.722000420,1.0,1.0
7427,2020-01-16 10:11:30.536000090,1.0,1.0
7428,2020-01-16 10:11:36.756000320,-1.0,0.0
7429,2020-01-16 10:11:38.798000070,-1.0,1.0
7430,2020-01-16 10:11:44.418000020,1.0,0.0
7431,2020-01-16 10:11:44.628000360,1.0,0.0
7432,2020-01-16 10:11:57.812000250,1.0,0.0
7433,2020-01-16 10:11:57.813000030,1.0,0.0
7434,2020-01-16 10:11:59.741000250,-1.0,0.0
7435,2020-01-16 10:11:59.944000140,-1.0,-1.0
7436,2020-01-16 10:12:22.680000030,-1.0,-1.0
7437,2020-01-16 10:12:32.942000560,-1.0,0.0
7438,2020-01-16 10:12:32.943000040,-1.0,0.0
7439,2020-01-16 10:12:33.145000300,1.0,0.0
7440,2020-01-16 10:12:33.247000200,-1.0,0.0
7441,2020-01-16 10:12:35.481000110,1.0,0.0
7442,2020-01-16 10:12:35.481000160,1.0,-1.0
7443,2020-01-16 10:13:05.769000360,1.0,0.0
7444,2020-01-16 10:13:06.078000470,1.0,0.0
7445,2020-01-16 10:13:20.755000080,-1.0,0.0
7446,2020-01-16 10:13:20.861000060,1.0,0.0
7447,2020-01-16 10:13:25.656000100,1.0,0.0
7448,2020-01-16 10:13:25.656000130,1.0,0.0
7449,2020-01-16 10:13:26.674000240,-1.0,0.0
7450,2020-01-16 10:13:26.981000170,1.0,0.0
7451,2020-01-16 10:13:27.288000100,-1.0,0.0
7452,2020-01-16 10:13:28.100000280,-1.0,0.0
7453,2020-01-16 10:13:28.915000060,1.0,0.0
7454,2020-01-16 10:13:28.915000090,1.0,0.0
7455,2020-01-16 10:13:29.325000070,-1.0,0.0
7456,2020-01-16 10:13:29.325000100,-1.0,-1.0
7457,2020-01-16 10:15:16.615000080,-1.0,0.0
7458,2020-01-16 10:15:16.615000130,-1.0,-1.0
7459,2020-01-16 10:15:24.471000280,1.0,0.0
7460,2020-01-16 10:15:24.676000320,-1.0,1.0
7461,2020-01-16 10:16:50.725000020,1.0,0.0
7462,2020-01-16 10:16:50.725000050,1.0,0.0
7463,2020-01-16 10:16:54.889000040,-1.0,0.0
7464,2020-01-16 10:16:54.889000070,-1.0,-1.0
7465,2020-01-16 10:17:14.043000050,-1.0,0.0
7466,2020-01-16 10:17:44.057000220,1.0,0.0
7467,2020-01-16 10:17:44.057000250,1.0,0.0
7468,2020-01-16 10:17:55.656000100,-1.0,0.0
7469,2020-01-16 10:18:00.023000400,-1.0,1.0
7470,2020-01-16 10:18:28.522000260,1.0,1.0
7471,2020-01-16 10:19:13.548000350,1.0,0.0
7472,2020-01-16 10:19:13.549000020,1.0,1.0
7473,2020-01-16 10:19:44.710000220,-1.0,0.0
7474,2020-01-16 10:20:07.485000340,-1.0,0.0
7475,2020-01-16 10:20:09.929000250,-1.0,0.0
7476,2020-01-16 10:20:18.669000140,1.0,0.0
7477,2020-01-16 10:20:18.670000020,1.0,-1.0
7478,2020-01-16 10:20:38.875000270,1.0,0.0
7479,2020-01-16 10:20:39.386000120,-1.0,0.0
7480,2020-01-16 10:20:40.002000020,-1.0,0.0
7481,2020-01-16 10:20:40.307000340,-1.0,1.0
7482,2020-01-16 10:22:15.004000360,-1.0,0.0
7483,2020-01-16 10:22:15.005000030,-1.0,-1.0
7484,2020-01-16 10:22:44.218000130,-1.0,0.0
7485,2020-01-16 10:22:44.729000310,-1.0,-1.0
7486,2020-01-16 10:22:55.178000260,1.0,0.0
7487,2020-01-16 10:22:56.092000240,-1.0,0.0
7488,2020-01-16 10:23:05.314000010,1.0,-1.0
7489,2020-01-16 10:23:51.315000290,-1.0,-1.0
7490,2020-01-16 10:26:36.681000260,1.0,0.0
7491,2020-01-16 10:26:36.681000320,1.0,1.0
7492,2020-01-16 10:27:40.197000380,-1.0,0.0
7493,2020-01-16 10:27:40.198000040,-1.0,1.0
7494,2020-01-16 10:28:05.302000310,1.0,0.0
7495,2020-01-16 10:28:14.305000240,-1.0,-1.0
7496,2020-01-16 10:36:21.175000280,-1.0,0.0
7497,2020-01-16 10:36:21.175000310,-1.0,0.0
7498,2020-01-16 10:36:24.735000290,1.0,0.0
7499,2020-01-16 10:36:24.735000350,1.0,0.0
7500,2020-01-16 10:36:34.089000240,-1.0,0.0
7501,2020-01-16 10:36:38.047000140,1.0,0.0
7502,2020-01-16 10:36:41.903000220,-1.0,0.0
7503,2020-01-16 10:36:44.355000230,1.0,0.0
7504,2020-01-16 10:36:46.486000210,-1.0,0.0
7505,2020-01-16 10:36:46.996000260,1.0,0.0
7506,2020-01-16 10:36:48.519000110,-1.0,0.0
7507,2020-01-16 10:36:48.519000140,-1.0,0.0
7508,2020-01-16 10:38:56.890000210,1.0,0.0
7509,2020-01-16 10:38:56.890000250,1.0,0.0
7510,2020-01-16 10:38:57.199000240,-1.0,0.0
7511,2020-01-16 10:38:57.404000300,1.0,0.0
7512,2020-01-16 10:38:57.608000250,1.0,0.0
7513,2020-01-16 10:38:57.717000290,-1.0,0.0
7514,2020-01-16 10:38:59.958000260,-1.0,0.0
7515,2020-01-16 10:39:00.468000270,1.0,0.0
7516,2020-01-16 10:39:00.571000370,-1.0,0.0
7517,2020-01-16 10:39:00.571000400,-1.0,0.0
7518,2020-01-16 10:39:00.673000180,1.0,0.0
7519,2020-01-16 10:39:01.181000290,-1.0,-1.0
7520,2020-01-16 10:40:17.235000300,1.0,0.0
7521,2020-01-16 10:40:31.448000310,1.0,0.0
7522,2020-01-16 10:40:31.551000430,-1.0,1.0
7523,2020-01-16 10:41:36.786000390,1.0,0.0
7524,2020-01-16 10:41:54.218000240,1.0,0.0
7525,2020-01-16 10:42:50.772000270,-1.0,-1.0
7526,2020-01-16 10:48:17.120000290,1.0,0.0
7527,2020-01-16 10:48:17.120000350,1.0,-1.0
7528,2020-01-16 10:50:14.937000380,1.0,0.0
7529,2020-01-16 10:50:14.937000410,1.0,-1.0
7530,2020-01-16 10:57:25.052000190,1.0,0.0
7531,2020-01-16 10:57:25.154000390,-1.0,0.0
7532,2020-01-16 10:57:34.774000230,1.0,0.0
7533,2020-01-16 10:57:34.774000260,1.0,0.0
7534,2020-01-16 10:57:40.768000170,-1.0,0.0
7535,2020-01-16 10:57:41.074000320,1.0,0.0
7536,2020-01-16 10:57:41.276000280,-1.0,0.0
7537,2020-01-16 10:57:41.378000220,1.0,0.0
7538,2020-01-16 10:57:41.378000270,1.0,0.0
7539,2020-01-16 10:57:41.884000140,-1.0,0.0
7540,2020-01-16 10:57:42.087000250,1.0,1.0
7541,2020-01-16 10:58:01.125000300,-1.0,0.0
7542,2020-01-16 10:58:01.125000360,-1.0,0.0
7543,2020-01-16 10:58:05.884000060,1.0,0.0
7544,2020-01-16 10:58:05.884000090,1.0,0.0
7545,2020-01-16 10:58:15.618000280,-1.0,0.0
7546,2020-01-16 10:58:49.011000320,1.0,0.0
7547,2020-01-16 10:58:53.865000020,-1.0,1.0
7548,2020-01-16 10:59:57.151000300,1.0,0.0
7549,2020-01-16 10:59:57.252000180,-1.0,0.0
7550,2020-01-16 11:00:01.220000320,1.0,0.0
7551,2020-01-16 11:00:01.220000370,1.0,0.0
7552,2020-01-16 11:01:25.310000500,1.0,0.0
7553,2020-01-16 11:01:25.311000040,1.0,0.0
7554,2020-01-16 11:01:25.614000260,-1.0,0.0
7555,2020-01-16 11:01:25.715000210,1.0,0.0
7556,2020-01-16 11:01:27.639000370,-1.0,-1.0
7557,2020-01-16 11:02:36.675000080,-1.0,-1.0
7558,2020-01-16 11:05:13.988000080,1.0,0.0
7559,2020-01-16 11:05:14.091000050,-1.0,0.0
7560,2020-01-16 11:05:14.192000310,1.0,1.0
7561,2020-01-16 11:05:19.860000000,1.0,0.0
7562,2020-01-16 11:05:19.962000090,-1.0,0.0
7563,2020-01-16 11:05:20.167000040,1.0,1.0
7564,2020-01-16 11:10:32.023000300,-1.0,0.0
7565,2020-01-16 11:10:32.024000020,-1.0,1.0
7566,2020-01-16 11:11:14.654000110,1.0,0.0
7567,2020-01-16 11:11:14.859000270,-1.0,0.0
7568,2020-01-16 11:11:14.859000300,-1.0,1.0
7569,2020-01-16 11:14:34.788000250,-1.0,0.0
7570,2020-01-16 11:14:38.839000020,1.0,1.0
7571,2020-01-16 11:16:14.120000170,1.0,0.0
7572,2020-01-16 11:16:14.120000200,1.0,0.0
7573,2020-01-16 11:16:14.222000340,-1.0,0.0
7574,2020-01-16 11:16:14.222000370,-1.0,1.0
7575,2020-01-16 11:16:16.859000330,1.0,0.0
7576,2020-01-16 11:16:16.962000000,-1.0,0.0
7577,2020-01-16 11:16:18.078000140,1.0,0.0
7578,2020-01-16 11:16:22.338000290,1.0,1.0
7579,2020-01-16 11:16:40.695000270,-1.0,0.0
7580,2020-01-16 11:16:40.695000300,-1.0,1.0
7581,2020-01-16 11:18:00.735000280,-1.0,0.0
7582,2020-01-16 11:18:02.051000300,1.0,1.0
7583,2020-01-16 11:19:19.019000070,1.0,0.0
7584,2020-01-16 11:19:19.019000100,1.0,0.0
7585,2020-01-16 11:19:20.050000250,-1.0,0.0
7586,2020-01-16 11:19:32.301000350,-1.0,0.0
7587,2020-01-16 11:20:12.035000290,-1.0,0.0
7588,2020-01-16 11:20:12.035000320,-1.0,0.0
7589,2020-01-16 11:20:13.352000240,1.0,0.0
7590,2020-01-16 11:20:15.274000130,1.0,0.0
7591,2020-01-16 11:20:15.577000230,-1.0,0.0
7592,2020-01-16 11:20:18.109000090,1.0,0.0
7593,2020-01-16 11:20:24.897000300,-1.0,0.0
7594,2020-01-16 11:20:31.067000370,-1.0,0.0
7595,2020-01-16 11:21:30.203000370,1.0,0.0
7596,2020-01-16 11:21:30.305000010,-1.0,0.0
7597,2020-01-16 11:21:40.516000320,1.0,0.0
7598,2020-01-16 11:21:41.530000290,-1.0,0.0
7599,2020-01-16 11:22:04.320000010,1.0,0.0
7600,2020-01-16 11:22:14.128000160,1.0,0.0
7601,2020-01-16 11:22:14.230000100,-1.0,0.0
7602,2020-01-16 11:22:15.950000380,-1.0,0.0
7603,2020-01-16 11:22:30.430000250,1.0,0.0
7604,2020-01-16 11:22:48.448000000,-1.0,0.0
