symbol,date_time,timestamp_ns,bid_price,bid_size,ask_price,ask_size
GOODY,2020-01-31T10:01:21.000+0300,36081991000020,4.829999923706055,7332,4.8400001525878915,18228
GOODY,2020-01-31T10:01:25.000+0300,36085340000030,4.829999923706055,4132,4.8400001525878915,18228
GOODY,2020-01-31T10:01:29.000+0300,36089087000070,4.829999923706055,4134,4.8400001525878915,18228
GOODY,2020-01-31T10:01:29.000+0300,36089593000020,4.829999923706055,4184,4.8400001525878915,18228
GOODY,2020-01-31T10:01:30.000+0300,36090084000080,4.829999923706055,2184,4.8400001525878915,18228
GOODY,2020-01-31T10:01:30.000+0300,36090203000030,4.829999923706055,184,4.8400001525878915,18228
GOODY,2020-01-31T10:01:30.000+0300,36090505000100,4.829999923706055,184,4.8400001525878915,23228
GOODY,2020-01-31T10:01:31.000+0300,36091418000090,4.829999923706055,31971,4.8400001525878915,23228
GOODY,2020-01-31T10:01:31.000+0300,36091418000100,4.820000171661377,14164,4.8400001525878915,23228
GOODY,2020-01-31T10:01:32.000+0300,36092128000030,4.820000171661377,14164,4.829999923706055,1200
GOODY,2020-01-31T10:01:36.000+0300,36096078000060,4.820000171661377,14164,4.8400001525878915,23228
GOODY,2020-01-31T10:01:36.000+0300,36096379000000,4.820000171661377,14164,4.829999923706055,2500
GOODY,2020-01-31T10:01:36.000+0300,36096586000200,4.820000171661377,14164,4.829999923706055,12245
GOODY,2020-01-31T10:01:37.000+0300,36097899000010,4.820000171661377,14014,4.829999923706055,12245
GOODY,2020-01-31T10:01:38.000+0300,36098910000000,4.820000171661377,10814,4.829999923706055,12245
GOODY,2020-01-31T10:01:41.000+0300,36101038000120,4.820000171661377,10612,4.829999923706055,12245
GOODY,2020-01-31T10:01:41.000+0300,36101139000000,4.820000171661377,10612,4.829999923706055,12257
GOODY,2020-01-31T10:01:42.000+0300,36102561000030,4.820000171661377,4612,4.829999923706055,12257
GOODY,2020-01-31T10:01:42.000+0300,36102866000310,4.820000171661377,4612,4.829999923706055,21335
GOODY,2020-01-31T10:01:43.000+0300,36103978000050,4.820000171661377,4613,4.829999923706055,21335
GOODY,2020-01-31T10:01:47.000+0300,36107112000050,4.820000171661377,4613,4.829999923706055,21235
GOODY,2020-01-31T10:01:53.000+0300,36113078000100,4.809999942779541,33766,4.820000171661377,38890
GOODY,2020-01-31T10:01:53.000+0300,36113078000110,4.809999942779541,33766,4.820000171661377,18890
GOODY,2020-01-31T10:01:55.000+0300,36115301000380,4.809999942779541,546,4.820000171661377,18890
GOODY,2020-01-31T10:01:56.000+0300,36116213000330,4.800000190734863,25674,4.820000171661377,18890
GOODY,2020-01-31T10:01:56.000+0300,36116213000340,4.800000190734863,28909,4.820000171661377,18890
GOODY,2020-01-31T10:01:56.000+0300,36116213000360,4.800000190734863,28909,4.820000171661377,18750
GOODY,2020-01-31T10:01:56.000+0300,36116717000000,4.800000190734863,28909,4.809999942779541,5000
GOODY,2020-01-31T10:01:58.000+0300,36118544000130,4.800000190734863,28909,4.809999942779541,7400
GOODY,2020-01-31T10:02:00.000+0300,36120771000220,4.800000190734863,27259,4.809999942779541,7400
GOODY,2020-01-31T10:02:01.000+0300,36121428000350,4.800000190734863,27259,4.820000171661377,18750
GOODY,2020-01-31T10:02:01.000+0300,36121483000010,4.809999942779541,2600,4.820000171661377,18750
GOODY,2020-01-31T10:02:01.000+0300,36121630000120,4.809999942779541,2600,4.829999923706055,11088
GOODY,2020-01-31T10:02:01.000+0300,36121680000010,4.820000171661377,1250,4.829999923706055,11088
GOODY,2020-01-31T10:02:03.000+0300,36123871000170,4.809999942779541,2600,4.829999923706055,11088
GOODY,2020-01-31T10:02:03.000+0300,36123919000000,4.809999942779541,5850,4.829999923706055,11088
GOODY,2020-01-31T10:02:05.000+0300,36125234000000,4.809999942779541,6369,4.829999923706055,11088
GOODY,2020-01-31T10:02:05.000+0300,36125953000000,4.809999942779541,6369,4.820000171661377,12500
GOODY,2020-01-31T10:02:06.000+0300,36126156000030,4.809999942779541,6369,4.820000171661377,12670
GOODY,2020-01-31T10:02:06.000+0300,36126559000050,4.809999942779541,6369,4.820000171661377,12671
GOODY,2020-01-31T10:02:06.000+0300,36126863000010,4.809999942779541,1369,4.820000171661377,12671
GOODY,2020-01-31T10:02:06.000+0300,36126863000020,4.809999942779541,1369,4.820000171661377,30226
GOODY,2020-01-31T10:02:08.000+0300,36128180000020,4.809999942779541,6369,4.820000171661377,30226
GOODY,2020-01-31T10:02:09.000+0300,36129090000000,4.809999942779541,11369,4.820000171661377,30226
GOODY,2020-01-31T10:02:09.000+0300,36129090000010,4.809999942779541,11369,4.820000171661377,29226
GOODY,2020-01-31T10:02:10.000+0300,36130000000000,4.809999942779541,12369,4.820000171661377,29226
GOODY,2020-01-31T10:02:10.000+0300,36130204000060,4.809999942779541,7369,4.820000171661377,29226
GOODY,2020-01-31T10:02:10.000+0300,36130710000060,4.809999942779541,7357,4.820000171661377,29226
GOODY,2020-01-31T10:02:12.000+0300,36132128000000,4.809999942779541,7457,4.820000171661377,29226
GOODY,2020-01-31T10:02:12.000+0300,36132638000380,4.809999942779541,3707,4.820000171661377,29226
GOODY,2020-01-31T10:02:12.000+0300,36132941000040,4.800000190734863,27262,4.820000171661377,29226
GOODY,2020-01-31T10:02:12.000+0300,36132941000060,4.800000190734863,27262,4.809999942779541,1293
GOODY,2020-01-31T10:02:13.000+0300,36133852000250,4.800000190734863,27262,4.820000171661377,29226
GOODY,2020-01-31T10:02:13.000+0300,36133852000270,4.809999942779541,18707,4.820000171661377,29226
GOODY,2020-01-31T10:02:14.000+0300,36134947000000,4.809999942779541,18707,4.820000171661377,34226
GOODY,2020-01-31T10:02:15.000+0300,36135168000000,4.809999942779541,18707,4.820000171661377,34126
GOODY,2020-01-31T10:02:15.000+0300,36135270000160,4.809999942779541,28707,4.820000171661377,34126
GOODY,2020-01-31T10:02:15.000+0300,36135371000040,4.809999942779541,18707,4.820000171661377,34126
GOODY,2020-01-31T10:02:15.000+0300,36135674000030,4.809999942779541,12707,4.820000171661377,34126
GOODY,2020-01-31T10:02:16.000+0300,36136181000010,4.809999942779541,12707,4.820000171661377,34628
GOODY,2020-01-31T10:02:16.000+0300,36136584000000,4.809999942779541,12503,4.820000171661377,34628
GOODY,2020-01-31T10:02:17.000+0300,36137093000000,4.809999942779541,22503,4.820000171661377,34628
GOODY,2020-01-31T10:02:17.000+0300,36137603000030,4.809999942779541,22503,4.820000171661377,36841
GOODY,2020-01-31T10:02:17.000+0300,36137704000060,4.809999942779541,23003,4.820000171661377,36841
GOODY,2020-01-31T10:02:17.000+0300,36137906000000,4.809999942779541,22503,4.820000171661377,36841
GOODY,2020-01-31T10:02:18.000+0300,36138108000010,4.809999942779541,20181,4.820000171661377,36841
GOODY,2020-01-31T10:02:19.000+0300,36139021000030,4.809999942779541,25181,4.820000171661377,36841
GOODY,2020-01-31T10:02:19.000+0300,36139021000040,4.809999942779541,25181,4.820000171661377,36691
GOODY,2020-01-31T10:02:19.000+0300,36139224000080,4.809999942779541,25381,4.820000171661377,36691
GOODY,2020-01-31T10:02:19.000+0300,36139924000000,4.809999942779541,25381,4.820000171661377,26691
GOODY,2020-01-31T10:02:20.000+0300,36140140000030,4.809999942779541,25381,4.820000171661377,27183
GOODY,2020-01-31T10:02:21.000+0300,36141668000040,4.809999942779541,25581,4.820000171661377,27183
GOODY,2020-01-31T10:02:22.000+0300,36142684000020,4.809999942779541,25081,4.820000171661377,27183
GOODY,2020-01-31T10:02:23.000+0300,36143191000040,4.809999942779541,25081,4.820000171661377,26983
GOODY,2020-01-31T10:02:24.000+0300,36144205000060,4.809999942779541,25181,4.820000171661377,26983
GOODY,2020-01-31T10:02:25.000+0300,36145831000010,4.809999942779541,24766,4.820000171661377,26983
GOODY,2020-01-31T10:02:26.000+0300,36146033000080,4.809999942779541,26766,4.820000171661377,26983
GOODY,2020-01-31T10:02:26.000+0300,36146237000040,4.809999942779541,26766,4.820000171661377,26933
GOODY,2020-01-31T10:02:28.000+0300,36148060000090,4.809999942779541,17021,4.820000171661377,26933
GOODY,2020-01-31T10:02:28.000+0300,36148161000000,4.809999942779541,17021,4.820000171661377,27933
GOODY,2020-01-31T10:02:29.000+0300,36149272000220,4.809999942779541,17021,4.820000171661377,32933
GOODY,2020-01-31T10:02:30.000+0300,36150385000060,4.809999942779541,2500,4.820000171661377,32933
GOODY,2020-01-31T10:02:30.000+0300,36150385000070,4.809999942779541,2500,4.820000171661377,33412
GOODY,2020-01-31T10:02:31.000+0300,36151810000450,4.809999942779541,7500,4.820000171661377,33412
GOODY,2020-01-31T10:02:31.000+0300,36151810000460,4.809999942779541,7500,4.820000171661377,33012
GOODY,2020-01-31T10:02:32.000+0300,36152114000020,4.809999942779541,7500,4.820000171661377,32742
GOODY,2020-01-31T10:02:34.000+0300,36154240000250,4.809999942779541,32500,4.820000171661377,32742
GOODY,2020-01-31T10:02:34.000+0300,36154240000260,4.809999942779541,32500,4.820000171661377,32263
GOODY,2020-01-31T10:02:34.000+0300,36154342000010,4.809999942779541,37500,4.820000171661377,32263
GOODY,2020-01-31T10:02:34.000+0300,36154342000020,4.809999942779541,37500,4.820000171661377,17239
GOODY,2020-01-31T10:02:35.000+0300,36155049000000,4.809999942779541,42500,4.820000171661377,17239
GOODY,2020-01-31T10:02:35.000+0300,36155455000010,4.809999942779541,42500,4.820000171661377,26317
GOODY,2020-01-31T10:02:36.000+0300,36156875000110,4.809999942779541,42500,4.820000171661377,26017
GOODY,2020-01-31T10:02:37.000+0300,36157280000210,4.809999942779541,42500,4.829999923706055,4831
GOODY,2020-01-31T10:02:37.000+0300,36157280000230,4.820000171661377,13983,4.829999923706055,4831
GOODY,2020-01-31T10:02:37.000+0300,36157482000010,4.820000171661377,14183,4.829999923706055,4831
GOODY,2020-01-31T10:02:40.000+0300,36160117000000,4.820000171661377,13183,4.829999923706055,4831
GOODY,2020-01-31T10:02:40.000+0300,36160117000010,4.820000171661377,13183,4.829999923706055,9831
GOODY,2020-01-31T10:02:40.000+0300,36160802000000,4.820000171661377,14383,4.829999923706055,9831
GOODY,2020-01-31T10:02:41.000+0300,36161538000070,4.820000171661377,14883,4.829999923706055,9831
GOODY,2020-01-31T10:02:42.000+0300,36162753000050,4.820000171661377,14884,4.829999923706055,9831
GOODY,2020-01-31T10:02:42.000+0300,36162855000000,4.820000171661377,6884,4.829999923706055,9831
GOODY,2020-01-31T10:02:43.000+0300,36163969000010,4.820000171661377,26884,4.829999923706055,9831
GOODY,2020-01-31T10:02:43.000+0300,36163969000020,4.820000171661377,26884,4.829999923706055,4831
GOODY,2020-01-31T10:02:45.000+0300,36165118000210,4.820000171661377,26884,4.8400001525878915,11000
GOODY,2020-01-31T10:02:45.000+0300,36165184000000,4.820000171661377,26884,4.8400001525878915,16000
GOODY,2020-01-31T10:02:45.000+0300,36165184000020,4.829999923706055,169,4.8400001525878915,16000
GOODY,2020-01-31T10:02:45.000+0300,36165593000060,4.829999923706055,169,4.8400001525878915,15000
GOODY,2020-01-31T10:02:47.000+0300,36167918000000,4.829999923706055,669,4.8400001525878915,15000
GOODY,2020-01-31T10:02:51.000+0300,36171869000100,4.829999923706055,3169,4.8400001525878915,15000
GOODY,2020-01-31T10:02:52.000+0300,36172686000000,4.829999923706055,13169,4.8400001525878915,15000
GOODY,2020-01-31T10:02:55.000+0300,36175220000010,4.829999923706055,13169,4.849999904632568,24261
GOODY,2020-01-31T10:02:55.000+0300,36175423000030,4.8400001525878915,1000,4.849999904632568,24261
GOODY,2020-01-31T10:02:55.000+0300,36175927000010,4.829999923706055,13169,4.849999904632568,24261
GOODY,2020-01-31T10:02:55.000+0300,36175927000030,4.829999923706055,13169,4.8400001525878915,14840
GOODY,2020-01-31T10:02:56.000+0300,36176221000000,4.829999923706055,13169,4.8400001525878915,39840
GOODY,2020-01-31T10:02:58.000+0300,36178557000060,4.829999923706055,13169,4.8400001525878915,39640
GOODY,2020-01-31T10:03:00.000+0300,36180379000020,4.829999923706055,13169,4.8400001525878915,38940
GOODY,2020-01-31T10:03:00.000+0300,36180885000020,4.829999923706055,13669,4.8400001525878915,38940
GOODY,2020-01-31T10:03:03.000+0300,36183015000090,4.829999923706055,13569,4.8400001525878915,38940
GOODY,2020-01-31T10:03:06.000+0300,36186457000010,4.829999923706055,11569,4.8400001525878915,38940
GOODY,2020-01-31T10:03:06.000+0300,36186559000020,4.820000171661377,65984,4.8400001525878915,38940
GOODY,2020-01-31T10:03:06.000+0300,36186559000040,4.820000171661377,65984,4.829999923706055,3431
GOODY,2020-01-31T10:03:08.000+0300,36188689000010,4.820000171661377,65984,4.8400001525878915,38940
GOODY,2020-01-31T10:03:08.000+0300,36188689000030,4.829999923706055,21569,4.8400001525878915,38940
GOODY,2020-01-31T10:03:08.000+0300,36188781000000,4.829999923706055,22569,4.8400001525878915,38940
GOODY,2020-01-31T10:03:09.000+0300,36189402000070,4.829999923706055,18069,4.8400001525878915,38940
GOODY,2020-01-31T10:03:09.000+0300,36189806000100,4.829999923706055,14069,4.8400001525878915,38940
GOODY,2020-01-31T10:03:09.000+0300,36189893000000,4.829999923706055,19069,4.8400001525878915,38940
GOODY,2020-01-31T10:03:10.000+0300,36190112000010,4.829999923706055,19069,4.8400001525878915,38440
GOODY,2020-01-31T10:03:10.000+0300,36190415000050,4.829999923706055,29069,4.8400001525878915,38440
GOODY,2020-01-31T10:03:13.000+0300,36193570000000,4.829999923706055,30069,4.8400001525878915,38440
GOODY,2020-01-31T10:03:15.000+0300,36195399000070,4.829999923706055,30069,4.8400001525878915,36440
GOODY,2020-01-31T10:03:17.000+0300,36197323000030,4.829999923706055,30099,4.8400001525878915,36440
GOODY,2020-01-31T10:03:18.000+0300,36198538000010,4.829999923706055,30104,4.8400001525878915,36440
GOODY,2020-01-31T10:03:22.000+0300,36202299000010,4.829999923706055,30104,4.8400001525878915,26440
GOODY,2020-01-31T10:03:23.000+0300,36203820000010,4.829999923706055,30104,4.8400001525878915,24240
GOODY,2020-01-31T10:03:25.000+0300,36205649000010,4.829999923706055,30104,4.8400001525878915,24090
GOODY,2020-01-31T10:03:27.000+0300,36207268000110,4.829999923706055,30104,4.8400001525878915,20090
GOODY,2020-01-31T10:03:28.000+0300,36208480000290,4.829999923706055,30104,4.8400001525878915,19590
GOODY,2020-01-31T10:03:29.000+0300,36209086000120,4.829999923706055,26104,4.8400001525878915,19590
GOODY,2020-01-31T10:03:29.000+0300,36209390000130,4.829999923706055,25914,4.8400001525878915,19590
GOODY,2020-01-31T10:03:29.000+0300,36209390000140,4.829999923706055,25914,4.8400001525878915,24590
GOODY,2020-01-31T10:03:31.000+0300,36211211000140,4.829999923706055,25914,4.8400001525878915,24490
GOODY,2020-01-31T10:03:32.000+0300,36212019000070,4.829999923706055,25914,4.8400001525878915,21990
GOODY,2020-01-31T10:03:39.000+0300,36219205000080,4.829999923706055,25914,4.8400001525878915,21490
GOODY,2020-01-31T10:03:39.000+0300,36219911000050,4.829999923706055,29914,4.8400001525878915,21490
GOODY,2020-01-31T10:03:39.000+0300,36219911000060,4.829999923706055,29914,4.8400001525878915,16490
GOODY,2020-01-31T10:03:42.000+0300,36222736000000,4.829999923706055,29914,4.8400001525878915,20990
GOODY,2020-01-31T10:03:42.000+0300,36222843000000,4.829999923706055,29914,4.8400001525878915,10990
GOODY,2020-01-31T10:03:43.000+0300,36223045000060,4.829999923706055,31414,4.8400001525878915,10990
GOODY,2020-01-31T10:03:44.000+0300,36224261000090,4.829999923706055,31414,4.8400001525878915,15490
GOODY,2020-01-31T10:03:45.000+0300,36225072000090,4.829999923706055,26414,4.8400001525878915,15490
GOODY,2020-01-31T10:03:45.000+0300,36225072000100,4.829999923706055,26414,4.8400001525878915,10490
GOODY,2020-01-31T10:03:47.000+0300,36227598000000,4.829999923706055,31414,4.8400001525878915,10490
GOODY,2020-01-31T10:03:48.000+0300,36228003000030,4.829999923706055,27914,4.8400001525878915,10490
GOODY,2020-01-31T10:03:51.000+0300,36231639000030,4.829999923706055,27914,4.8400001525878915,6490
GOODY,2020-01-31T10:03:52.000+0300,36232548000010,4.829999923706055,27914,4.8400001525878915,7490
GOODY,2020-01-31T10:03:52.000+0300,36232650000040,4.829999923706055,27914,4.8400001525878915,6490
GOODY,2020-01-31T10:03:53.000+0300,36233761000050,4.829999923706055,37914,4.8400001525878915,6490
GOODY,2020-01-31T10:03:53.000+0300,36233962000020,4.829999923706055,37914,4.849999904632568,22272
